;id;data_set;data_set_label;indicator;period_type;period_from;period_to;country_key;country_label;bz_key;bz_short;bz_long;operator_key;operator_label;tso_eic_code;direction_key;adjacent_systems_key;adjacent_systems_label;year;month;day;unit;value;count_point_presents;flow_status;points_names;last_update_date_time;adjacent_bz_key;url
751;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionBE-LUX------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionBE-LUX------;BeLux;2021;1;3;kWh/d;88567344.0;1;Provisionnal;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);2021-01-04T12:59:40+01:00;BE-LUX------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
752;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionBE-LUX------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionBE-LUX------;BeLux;2021;1;3;kWh/d;88567344.0;1;Provisionnal;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);2021-01-04T19:05:07+01:00;BE-LUX------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
753;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionBE-LUX------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionBE-LUX------;BeLux;2021;1;3;kWh/d;62106577.0;1;Provisionnal;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);2021-02-08T05:50:46+01:00;BE-LUX------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
754;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionCZ---------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionCZ---------;Czech;2021;1;3;kWh/d;527600431.0;3;Provisionnal;Deutschneudorf EUGAL Brandov |Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL;2021-01-04T12:59:40+01:00;CZ---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
755;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionCZ---------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionCZ---------;Czech;2021;1;3;kWh/d;527600431.0;3;Provisionnal;Deutschneudorf EUGAL Brandov |Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL;2021-01-04T19:05:07+01:00;CZ---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
756;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionCZ---------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionCZ---------;Czech;2021;1;3;kWh/d;1176773561.0;3;Provisionnal;Deutschneudorf EUGAL Brandov |Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL;2021-03-23T15:02:28+01:00;CZ---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
757;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionDE-NCG-----2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionDE-NCG-----;NCG;2021;1;3;kWh/d;166361232.0;6;Provisionnal;Broichweiden Süd|Drohne NOWAL|Gernsheim|Kienbaum|Lampertheim IV|Zone GASCADE / OGE;2021-01-04T12:59:40+01:00;DE-NCG-----;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
758;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionDE-NCG-----2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionDE-NCG-----;NCG;2021;1;3;kWh/d;166361232.0;6;Provisionnal;Broichweiden Süd|Drohne NOWAL|Gernsheim|Kienbaum|Lampertheim IV|Zone GASCADE / OGE;2021-01-04T19:05:07+01:00;DE-NCG-----;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
759;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionDE-NCG-----2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionDE-NCG-----;NCG;2021;1;3;kWh/d;601382961.0;6;Provisionnal;Broichweiden Süd|Drohne NOWAL|Gernsheim|Kienbaum|Lampertheim IV|Zone GASCADE / OGE;2021-03-23T15:02:28+01:00;DE-NCG-----;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
760;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionNL---------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionNL---------;Netherlands;2021;1;3;kWh/d;180666176.0;1;Provisionnal;Bunde (DE) / Oude Statenzijl (H) (NL) (GASCADE);2021-01-04T12:59:40+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
761;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionNL---------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionNL---------;Netherlands;2021;1;3;kWh/d;180666176.0;1;Provisionnal;Bunde (DE) / Oude Statenzijl (H) (NL) (GASCADE);2021-01-04T19:05:07+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
762;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionNL---------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionNL---------;Netherlands;2021;1;3;kWh/d;248282532.0;1;Provisionnal;Bunde (DE) / Oude Statenzijl (H) (NL) (GASCADE);2021-02-08T05:50:46+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
763;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionPL-YAMAL---2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionPL-YAMAL---;TGPS (YAMAL);2021;1;3;kWh/d;70128000.0;1;Provisionnal;Mallnow;2021-01-04T12:59:40+01:00;PL-YAMAL---;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
764;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionPL-YAMAL---2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionPL-YAMAL---;TGPS (YAMAL);2021;1;3;kWh/d;70128000.0;1;Provisionnal;Mallnow;2021-01-04T19:05:07+01:00;PL-YAMAL---;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
765;1AggregatesDEDE-GASPOOL-DE-TSO-0001exitTransmissionPL-YAMAL---2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-GASPOOL-;GASPOOL;GASPOOL Balancing Zone;DE-TSO-0001;GASCADE Gastransport GmbH;21X-DE-H-A0A0A-L;exit;TransmissionPL-YAMAL---;TGPS (YAMAL);2021;1;3;kWh/d;0.0;1;Provisionnal;Mallnow;2021-02-08T05:50:46+01:00;PL-YAMAL---;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
766;1AggregatesDEDE-NCG-----DE-TSO-0002entryProduction2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Production;Production;2021;1;3;kWh/d;353547.0;1;Provisionnal;Aggregate Production H-Gas (Thyssengas);2021-01-04T10:31:54+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
767;1AggregatesDEDE-NCG-----DE-TSO-0002entryStorage2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Storage;Storage;2021;1;3;kWh/d;15159984.0;7;Provisionnal;Epe (DE) (KGE) / Gronau Epe 11 (UGS-E)|Epe (DE) (Trianel) / Epe (UGS-E) III (Thyssengas)|Epe (DE) (Uniper) H-Gas / Gronau Epe 13 (UGS-E)|Epe/Xanten I (UGS-E)|Jemgum (DE) (EWE) / Leer Mooräcker 3 (700096 Jemgum I UGS-E)|Kalle / Emlichheim Kalle 1 (UGS-E)|;2021-01-04T14:49:03+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
768;1AggregatesDEDE-NCG-----DE-TSO-0002entryStorage2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Storage;Storage;2021;1;3;kWh/d;15159984.0;7;Provisionnal;Epe (DE) (KGE) / Gronau Epe 11 (UGS-E)|Epe (DE) (Trianel) / Epe (UGS-E) III (Thyssengas)|Epe (DE) (Uniper) H-Gas / Gronau Epe 13 (UGS-E)|Epe/Xanten I (UGS-E)|Jemgum (DE) (EWE) / Leer Mooräcker 3 (700096 Jemgum I UGS-E)|Kalle / Emlichheim Kalle 1 (UGS-E)|;2021-01-04T12:59:40+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
769;1AggregatesDEDE-NCG-----DE-TSO-0002entryStorage2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Storage;Storage;2021;1;3;kWh/d;16338097.0;7;Provisionnal;Epe (DE) (KGE) / Gronau Epe 11 (UGS-E)|Epe (DE) (Trianel) / Epe (UGS-E) III (Thyssengas)|Epe (DE) (Uniper) H-Gas / Gronau Epe 13 (UGS-E)|Epe/Xanten I (UGS-E)|Jemgum (DE) (EWE) / Leer Mooräcker 3 (700096 Jemgum I UGS-E)|Kalle / Emlichheim Kalle 1 (UGS-E)|;2021-01-04T10:31:54+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
770;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmission2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Transmission;Transmission;2021;1;3;kWh/d;45341976.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-04T14:49:03+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
771;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmission2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;Transmission;Transmission;2021;1;3;kWh/d;45341976.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-04T12:59:40+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
772;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionDE-GASPOOL-2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionDE-GASPOOL-;GASPOOL;2021;1;3;kWh/d;0.0;2;Provisionnal;Broichweiden Süd|Emsbüren-Berge;2021-01-04T14:49:03+01:00;DE-GASPOOL-;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
773;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionDE-GASPOOL-2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionDE-GASPOOL-;GASPOOL;2021;1;3;kWh/d;0.0;2;Provisionnal;Broichweiden Süd|Emsbüren-Berge;2021-01-04T12:59:40+01:00;DE-GASPOOL-;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
774;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionDE-GASPOOL-2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionDE-GASPOOL-;GASPOOL;2021;1;3;kWh/d;45228307.0;2;Provisionnal;Broichweiden Süd|Emsbüren-Berge;2021-01-04T10:31:54+01:00;DE-GASPOOL-;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
775;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionNL---------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionNL---------;Netherlands;2021;1;3;kWh/d;191934816.0;2;Provisionnal;VIP-TTF-NCG-L|Zevenaar (Thyssengas);2021-01-04T14:49:03+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
776;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionNL---------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionNL---------;Netherlands;2021;1;3;kWh/d;191934816.0;2;Provisionnal;VIP-TTF-NCG-L|Zevenaar (Thyssengas);2021-01-04T12:59:40+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
777;1AggregatesDEDE-NCG-----DE-TSO-0002entryTransmissionNL---------2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;entry;TransmissionNL---------;Netherlands;2021;1;3;kWh/d;766462443.0;2;Provisionnal;VIP-TTF-NCG-L|Zevenaar (Thyssengas);2021-01-04T10:31:54+01:00;NL---------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
778;1AggregatesDEDE-NCG-----DE-TSO-0002exitFinal Consumers2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Final Consumers;Final Consumers;2021;1;3;kWh/d;21360896.0;2;Provisionnal;Aggregate Consumers H-Gas (Thyssengas)|Aggregate Consumers L-Gas (Thyssengas);2021-01-04T10:31:54+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
779;1AggregatesDEDE-NCG-----DE-TSO-0002exitStorage2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Storage;Storage;2021;1;3;kWh/d;0.0;4;Provisionnal;Epe (DE) (Trianel) / Epe (UGS-A) IV (Thyssengas)|Epe/Xanten II (UGS-A)|Jemgum (DE) (EWE) / Leer Mooräcker 4 (700096 Jemgum I UGS-A)|Nüttermoor (DE) (EWE) H / Leer Mooräcker 2 (700096 Nüttermoor H UGS-A);2021-01-04T14:49:03+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
780;1AggregatesDEDE-NCG-----DE-TSO-0002exitStorage2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Storage;Storage;2021;1;3;kWh/d;0.0;4;Provisionnal;Epe (DE) (Trianel) / Epe (UGS-A) IV (Thyssengas)|Epe/Xanten II (UGS-A)|Jemgum (DE) (EWE) / Leer Mooräcker 4 (700096 Jemgum I UGS-A)|Nüttermoor (DE) (EWE) H / Leer Mooräcker 2 (700096 Nüttermoor H UGS-A);2021-01-04T12:59:40+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
781;1AggregatesDEDE-NCG-----DE-TSO-0002exitStorage2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Physical Flow;1;Aggregates;Physical Flow;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Storage;Storage;2021;1;3;kWh/d;0.0;4;Provisionnal;Epe (DE) (Trianel) / Epe (UGS-A) IV (Thyssengas)|Epe/Xanten II (UGS-A)|Jemgum (DE) (EWE) / Leer Mooräcker 4 (700096 Jemgum I UGS-A)|Nüttermoor (DE) (EWE) H / Leer Mooräcker 2 (700096 Nüttermoor H UGS-A);2021-01-04T10:31:54+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
782;1AggregatesDEDE-NCG-----DE-TSO-0002exitTransmission2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Transmission;Transmission;2021;1;3;kWh/d;0.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-04T14:49:03+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
783;1AggregatesDEDE-NCG-----DE-TSO-0002exitTransmission2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Nomination/Renomination;1;Aggregates;Nomination/Renomination;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;Transmission;Transmission;2021;1;3;kWh/d;0.0;1;Provisionnal;Emden (EPT1) (Thyssengas);2021-01-04T12:59:40+01:00;-----------;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
784;1AggregatesDEDE-NCG-----DE-TSO-0002exitTransmissionDE-GASPOOL-2021-01-03T00:00:00+00:002021-01-04T00:00:00+00:00Allocation;1;Aggregates;Allocation;day;2021-01-03T06:00:00+01:00;2021-01-04T06:00:00+01:00;DE;Germany;DE-NCG-----;NCG;NCG Balancing Zone;DE-TSO-0002;Thyssengas GmbH;21X-DE-G-A0A0A-U;exit;TransmissionDE-GASPOOL-;GASPOOL;2021;1;3;kWh/d;0.0;2;Provisionnal;Broichweiden Süd|Emsbüren-Berge;2021-01-04T14:49:03+01:00;DE-GASPOOL-;https://transparency.entsog.eu/api/v1/aggregatedData?from=2021-01-01&to=2021-01-06&countryKey=DE&periodType=day&limit=-1&timeZone=UCT
