,OECDE_CCI,OECDE_CCI,OECD_CCI,G-7_CCI,EA19_CCI,USA_CCI,ESP_CCI,FRA_CCI,ITA_CCI,GBR_CCI,DEU_CCI,RUS_CCI
2021-08-12,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-13,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-14,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-15,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-16,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-17,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-18,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-19,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-20,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-21,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-22,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-23,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-24,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-25,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-26,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-27,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-28,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-29,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-30,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-08-31,101.0095,101.0095,99.93813,99.65437,101.8471,,101.0881,100.9984,102.9316,102.3272,101.1851,
2021-09-01,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-02,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-03,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-04,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-05,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-06,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-07,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-08,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-09,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-10,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-11,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-12,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-13,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-14,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-15,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-16,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-17,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-18,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-19,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-20,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-21,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-22,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-23,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-24,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-25,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-26,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-27,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-28,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-29,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-09-30,100.8279,100.8279,99.77771,99.43992,101.764,,101.1582,101.0211,102.8638,101.3895,101.2142,
2021-10-01,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-02,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-03,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-04,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-05,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-06,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-07,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-08,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-09,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-10,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-11,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-12,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-13,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-14,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-15,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-16,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-17,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-18,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-19,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-20,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-21,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-22,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-23,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-24,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-25,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-26,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-27,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-28,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-29,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-30,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-10-31,100.5098,100.5098,99.61159,99.27901,101.5167,,100.954,100.8919,102.8367,100.6093,101.1101,
2021-11-01,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-02,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-03,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-04,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-05,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-06,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-07,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-08,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-09,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-10,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-11,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-12,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-13,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-14,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-15,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-16,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-17,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-18,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-19,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-20,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-21,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-22,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-23,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-24,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-25,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-26,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-27,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-28,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-29,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-11-30,100.1171,100.1171,99.39796,99.11015,101.125,,100.3646,100.7272,102.6645,100.2476,100.8662,
2021-12-01,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-02,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-03,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-04,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-05,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-06,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-07,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-08,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-09,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-10,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-11,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-12,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-13,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-14,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-15,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-16,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-17,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-18,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-19,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-20,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-21,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-22,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-23,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-24,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-25,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-26,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-27,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-28,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-29,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-30,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2021-12-31,99.77029,99.77029,99.16887,98.91695,100.7585,,100.045,100.4968,102.2842,99.74503,100.6525,
2022-01-01,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-02,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-03,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-04,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-05,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-06,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-07,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-08,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-09,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-10,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-11,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-12,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-13,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-14,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-15,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-16,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-17,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-18,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-19,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-20,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-21,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-22,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-23,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-24,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-25,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-26,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-27,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-28,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-29,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-30,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-01-31,99.49502,99.49502,98.87833,98.58463,100.5332,,100.1771,100.3038,101.7423,98.71414,100.5681,
2022-02-01,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-02,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-03,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-04,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-05,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-06,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-07,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-08,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-09,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-10,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-11,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-12,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-13,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-14,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-15,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-16,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-17,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-18,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-19,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-20,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-21,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-22,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-23,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-24,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-25,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-26,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-27,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
2022-02-28,99.22036,99.22036,98.5511,98.15868,100.376,,100.5976,100.2117,101.2555,97.23147,100.4653,
