times,iso3,futEUA,futBRENT,futWIT,eqGAS,futWHEAT,gasflowRUStoDE,genBIO,genNUC,genSUN,genWINDONSHORE,genWINDOFFSHORE,genGAS,genCOALGAS,genHYDROSTORAGE,genOIL,MAXELECTRICITYPRICES,MINELECTRICITYPRICES,EPU,OECDplus6_WIP,CCI
2019-09-12,IT,26.43,54.55367,45.90712,23.49,4.95347,168.1,4050.0,,29035.0,172.0,,213376.0,278.0,14167.0,181.0,56.03,42.03,111.8492202758789,132.99223768349594,100.333
2019-09-12,ES,26.43,54.55367,45.90712,23.49,4.95347,168.1,8600.0,167775.0,30429.0,147519.0,0.0,222465.0,0.0,,6604.0,44.1,28.75,226.46522521972656,132.99223768349594,101.632
2019-09-12,UK,26.43,54.55367,45.90712,23.49,4.95347,168.1,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-13,DE,26.38,54.36981,45.41351,23.03,4.94989,169.1,413853.0,739204.0,516024.0,993016.0,315475.0,740997.0,0.0,98334.0,46302.0,52.07,26.24,207.2343292236328,132.99223768349594,100.9445
2019-09-13,FR,26.38,54.36981,45.41351,23.03,4.94989,169.1,10224.0,987119.0,43279.0,42694.0,,107267.0,,12996.0,3481.0,49.37,26.24,275.0495910644531,132.99223768349594,100.6089
2019-09-13,IT,26.38,54.36981,45.41351,23.03,4.94989,169.1,4243.0,,28668.0,120.0,,208767.0,248.0,9018.0,284.0,57.01,40.25,111.8492202758789,132.99223768349594,100.333
2019-09-13,ES,26.38,54.36981,45.41351,23.03,4.94989,169.1,8473.0,167738.0,17951.0,166283.0,0.0,220009.0,0.0,,6400.0,44.91,29.61,226.46522521972656,132.99223768349594,101.632
2019-09-13,UK,26.38,54.36981,45.41351,23.03,4.94989,169.1,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-14,DE,,,,,,154.1,410736.0,745641.0,728442.0,264556.0,212638.0,586377.0,0.0,77234.0,47565.0,50.85,28.02,207.2343292236328,132.99223768349594,100.9445
2019-09-14,FR,,,,,,154.1,7887.0,945602.0,37124.0,47250.0,,87045.0,,5741.0,3473.0,47.99,22.33,275.0495910644531,132.99223768349594,100.6089
2019-09-14,IT,,,,,,154.1,4568.0,,27531.0,195.0,,131818.0,288.0,2284.0,285.0,51.0,37.61,111.8492202758789,132.99223768349594,100.333
2019-09-14,ES,,,,,,154.1,8478.0,165914.0,20611.0,154030.0,0.0,185923.0,0.0,,4650.0,47.99,30.61,226.46522521972656,132.99223768349594,101.632
2019-09-14,UK,,,,,,154.1,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-15,DE,,,,,,153.9,409733.0,691944.0,705781.0,1263504.0,416169.0,369929.0,0.0,41923.0,47621.0,48.9,-7.45,207.2343292236328,132.99223768349594,100.9445
2019-09-15,FR,,,,,,153.9,7864.0,900239.0,43737.0,29184.0,,39430.0,,3573.0,3461.0,48.9,11.63,275.0495910644531,132.99223768349594,100.6089
2019-09-15,IT,,,,,,153.9,4630.0,,24357.0,101.0,,113989.0,291.0,1842.0,267.0,56.54,36.46,111.8492202758789,132.99223768349594,100.333
2019-09-15,ES,,,,,,153.9,7720.0,167706.0,33733.0,97862.0,0.0,201841.0,0.0,,4323.0,50.0,31.41,226.46522521972656,132.99223768349594,101.632
2019-09-15,UK,,,,,,153.9,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-16,DE,27.03,62.72835,47.39616,23.26,5.01454,156.0,406579.0,753879.0,406932.0,534878.0,278607.0,768910.0,0.0,124561.0,47381.0,60.91,30.43,207.2343292236328,132.99223768349594,100.9445
2019-09-16,FR,27.03,62.72835,47.39616,23.26,5.01454,156.0,7903.0,952479.0,43384.0,29677.0,,110899.0,,22220.0,3498.0,60.91,30.43,275.0495910644531,132.99223768349594,100.6089
2019-09-16,IT,27.03,62.72835,47.39616,23.26,5.01454,156.0,4558.0,,26263.0,93.0,,197604.0,275.0,8358.0,247.0,71.5,39.12,111.8492202758789,132.99223768349594,100.333
2019-09-16,ES,27.03,62.72835,47.39616,23.26,5.01454,156.0,7533.0,167810.0,41734.0,32759.0,0.0,327943.0,0.0,,5835.0,55.38,38.75,226.46522521972656,132.99223768349594,101.632
2019-09-16,UK,27.03,62.72835,47.39616,23.26,5.01454,156.0,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-17,DE,26.22,58.31075,46.66667,23.72,4.96387,156.0,405060.0,738721.0,484736.0,1959964.0,406161.0,592103.0,0.0,61220.0,46742.0,52.03,17.88,207.2343292236328,132.99223768349594,100.9445
2019-09-17,FR,26.22,58.31075,46.66667,23.72,4.96387,156.0,7783.0,937190.0,41556.0,61660.0,,111854.0,,10966.0,3444.0,52.03,27.16,275.0495910644531,132.99223768349594,100.6089
2019-09-17,IT,26.22,58.31075,46.66667,23.72,4.96387,156.0,4435.0,,24723.0,258.0,,199351.0,278.0,12708.0,223.0,71.13,39.12,111.8492202758789,132.99223768349594,100.333
2019-09-17,ES,26.22,58.31075,46.66667,23.72,4.96387,156.0,7872.0,167904.0,36189.0,39195.0,0.0,324530.0,0.0,,6856.0,52.03,49.03,226.46522521972656,132.99223768349594,101.632
2019-09-17,UK,26.22,58.31075,46.66667,23.72,4.96387,156.0,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-18,DE,25.45,57.48893,46.19,24.3,4.99864,164.0,416421.0,747762.0,680780.0,1306794.0,447155.0,716486.0,0.0,80849.0,46929.0,53.17,26.09,207.2343292236328,132.99223768349594,100.9445
2019-09-18,FR,25.45,57.48893,46.19,24.3,4.99864,164.0,7736.0,891021.0,41011.0,129864.0,,99263.0,,11341.0,3486.0,53.17,26.74,275.0495910644531,132.99223768349594,100.6089
2019-09-18,IT,25.45,57.48893,46.19,24.3,4.99864,164.0,4365.0,,15701.0,77.0,,209422.0,276.0,11733.0,229.0,71.48,42.68,111.8492202758789,132.99223768349594,100.333
2019-09-18,ES,25.45,57.48893,46.19,24.3,4.99864,164.0,8486.0,167837.0,47350.0,30152.0,0.0,333045.0,0.0,,6523.0,54.74,47.5,226.46522521972656,132.99223768349594,101.632
2019-09-18,UK,25.45,57.48893,46.19,24.3,4.99864,164.0,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-19,DE,25.95,58.30693,46.22906,24.26,4.99321,166.3,407962.0,753165.0,704592.0,599338.0,120597.0,839405.0,0.0,86558.0,47105.0,71.47,30.36,207.2343292236328,132.99223768349594,100.9445
2019-09-19,FR,25.95,58.30693,46.22906,24.26,4.99321,166.3,7843.0,831561.0,44241.0,136672.0,,107930.0,,17069.0,3465.0,56.24,27.62,275.0495910644531,132.99223768349594,100.6089
2019-09-19,IT,25.95,58.30693,46.22906,24.26,4.99321,166.3,4609.0,,13284.0,351.0,,192912.0,231.0,13247.0,231.0,74.93,41.62,111.8492202758789,132.99223768349594,100.333
2019-09-19,ES,25.95,58.30693,46.22906,24.26,4.99321,166.3,8273.0,167482.0,48341.0,36631.0,0.0,333305.0,0.0,,6378.0,56.24,45.48,226.46522521972656,132.99223768349594,101.632
2019-09-19,UK,25.95,58.30693,46.22906,24.26,4.99321,166.3,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-20,DE,26.52,58.3992,46.4886,24.29,4.98774,165.3,399600.0,754112.0,681067.0,408874.0,78749.0,839433.0,0.0,99657.0,45601.0,60.73,30.01,207.2343292236328,132.99223768349594,100.9445
2019-09-20,FR,26.52,58.3992,46.4886,24.29,4.98774,165.3,7878.0,898964.0,43272.0,133968.0,,102373.0,,13306.0,3293.0,60.73,20.84,275.0495910644531,132.99223768349594,100.6089
2019-09-20,IT,26.52,58.3992,46.4886,24.29,4.98774,165.3,4572.0,,23400.0,476.0,,156118.0,266.0,4780.0,234.0,71.47,39.77,111.8492202758789,132.99223768349594,100.333
2019-09-20,ES,26.52,58.3992,46.4886,24.29,4.98774,165.3,8225.0,167518.0,21673.0,117939.0,0.0,313186.0,0.0,,6661.0,53.47,45.1,226.46522521972656,132.99223768349594,101.632
2019-09-20,UK,26.52,58.3992,46.4886,24.29,4.98774,165.3,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-21,DE,,,,,,166.3,387794.0,751047.0,765531.0,615268.0,96671.0,584851.0,0.0,68392.0,45678.0,50.0,26.7,207.2343292236328,132.99223768349594,100.9445
2019-09-21,FR,,,,,,166.3,7636.0,873032.0,28105.0,118451.0,,63338.0,,6478.0,3504.0,46.32,15.78,275.0495910644531,132.99223768349594,100.6089
2019-09-21,IT,,,,,,166.3,4742.0,,28064.0,290.0,,105818.0,293.0,1575.0,243.0,59.0,33.35,111.8492202758789,132.99223768349594,100.333
2019-09-21,ES,,,,,,166.3,8639.0,165681.0,16346.0,154709.0,0.0,205337.0,0.0,,4573.0,49.69,34.6,226.46522521972656,132.99223768349594,101.632
2019-09-21,UK,,,,,,166.3,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-22,DE,,,,,,171.4,399639.0,758737.0,629174.0,741424.0,209763.0,526287.0,0.0,56118.0,47057.0,40.97,24.9,207.2343292236328,132.99223768349594,100.9445
2019-09-22,FR,,,,,,171.4,7861.0,879853.0,19220.0,108853.0,,41071.0,,7655.0,3465.0,40.97,13.59,275.0495910644531,132.99223768349594,100.6089
2019-09-22,IT,,,,,,171.4,5487.0,,6303.0,310.0,,104744.0,293.0,897.0,241.0,61.05,35.81,111.8492202758789,132.99223768349594,100.333
2019-09-22,ES,,,,,,171.4,8851.0,167333.0,30465.0,140164.0,0.0,194551.0,0.0,,4139.0,55.32,29.86,226.46522521972656,132.99223768349594,101.632
2019-09-22,UK,,,,,,171.4,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-23,DE,25.79,58.95149,47.40147,24.28,4.98544,169.0,401334.0,868153.0,319091.0,517705.0,152482.0,806558.0,0.0,134984.0,47045.0,64.98,27.24,207.2343292236328,132.99223768349594,100.9445
2019-09-23,FR,25.79,58.95149,47.40147,24.28,4.98544,169.0,7890.0,882093.0,30856.0,70799.0,,104949.0,,7885.0,3484.0,55.4,22.63,275.0495910644531,132.99223768349594,100.6089
2019-09-23,IT,25.79,58.95149,47.40147,24.28,4.98544,169.0,5325.0,,8666.0,180.0,,164139.0,266.0,12817.0,236.0,71.48,31.9,111.8492202758789,132.99223768349594,100.333
2019-09-23,ES,25.79,58.95149,47.40147,24.28,4.98544,169.0,8454.0,166477.0,47127.0,107618.0,0.0,279557.0,0.0,,6119.0,52.48,35.55,226.46522521972656,132.99223768349594,101.632
2019-09-23,UK,25.79,58.95149,47.40147,24.28,4.98544,169.0,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-24,DE,25.53,57.29072,46.54985,24.3,4.96187,165.2,398990.0,867875.0,394178.0,363922.0,207793.0,862353.0,0.0,94522.0,47097.0,65.19,33.17,207.2343292236328,132.99223768349594,100.9445
2019-09-24,FR,25.53,57.29072,46.54985,24.3,4.96187,165.2,7877.0,863466.0,22658.0,123111.0,,100665.0,,11161.0,3494.0,54.44,19.97,275.0495910644531,132.99223768349594,100.6089
2019-09-24,IT,25.53,57.29072,46.54985,24.3,4.96187,165.2,5218.0,,23673.0,169.0,,177435.0,269.0,13158.0,234.0,74.59,38.92,111.8492202758789,132.99223768349594,100.333
2019-09-24,ES,25.53,57.29072,46.54985,24.3,4.96187,165.2,8708.0,166197.0,54728.0,159643.0,0.0,263859.0,0.0,,6451.0,52.48,32.95,226.46522521972656,132.99223768349594,101.632
2019-09-24,UK,25.53,57.29072,46.54985,24.3,4.96187,165.2,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-25,DE,25.2,57.01362,46.65083,23.8,4.97807,163.5,400229.0,879448.0,318779.0,545576.0,98590.0,850859.0,0.0,113798.0,45980.0,62.08,32.92,207.2343292236328,132.99223768349594,100.9445
2019-09-25,FR,25.2,57.01362,46.65083,23.8,4.97807,163.5,7953.0,910179.0,23440.0,128681.0,,100955.0,,14180.0,4135.0,51.74,16.01,275.0495910644531,132.99223768349594,100.6089
2019-09-25,IT,25.2,57.01362,46.65083,23.8,4.97807,163.5,5253.0,,16194.0,325.0,,177288.0,283.0,14611.0,251.0,75.06,39.93,111.8492202758789,132.99223768349594,100.333
2019-09-25,ES,25.2,57.01362,46.65083,23.8,4.97807,163.5,8418.0,166298.0,56931.0,92871.0,0.0,295145.0,0.0,,6712.0,51.74,34.95,226.46522521972656,132.99223768349594,101.632
2019-09-25,UK,25.2,57.01362,46.65083,23.8,4.97807,163.5,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-26,DE,25.62,57.42266,46.67765,24.11,5.00641,162.6,404360.0,875816.0,271374.0,844125.0,281398.0,845679.0,0.0,90222.0,45693.0,51.51,27.95,207.2343292236328,132.99223768349594,100.9445
2019-09-26,FR,25.62,57.42266,46.67765,24.11,5.00641,162.6,7908.0,923428.0,28266.0,148715.0,,95359.0,,8167.0,3427.0,51.51,20.18,275.0495910644531,132.99223768349594,100.6089
2019-09-26,IT,25.62,57.42266,46.67765,24.11,5.00641,162.6,5210.0,,23125.0,60.0,,174395.0,286.0,8672.0,254.0,76.77,39.29,111.8492202758789,132.99223768349594,100.333
2019-09-26,ES,25.62,57.42266,46.67765,24.11,5.00641,162.6,8367.0,166358.0,58958.0,59461.0,0.0,305826.0,0.0,,7035.0,51.51,45.54,226.46522521972656,132.99223768349594,101.632
2019-09-26,UK,25.62,57.42266,46.67765,24.11,5.00641,162.6,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-27,DE,25.29,56.56981,46.35417,24.05,5.01873,168.3,404486.0,878462.0,290047.0,1215141.0,341008.0,735584.0,0.0,118261.0,45428.0,50.31,24.5,207.2343292236328,132.99223768349594,100.9445
2019-09-27,FR,25.29,56.56981,46.35417,24.05,5.01873,168.3,7735.0,930682.0,29260.0,143051.0,,76812.0,,10983.0,3425.0,50.31,17.95,275.0495910644531,132.99223768349594,100.6089
2019-09-27,IT,25.29,56.56981,46.35417,24.05,5.01873,168.3,4898.0,,15677.0,322.0,,172014.0,277.0,13720.0,251.0,92.7,42.0,111.8492202758789,132.99223768349594,100.333
2019-09-27,ES,25.29,56.56981,46.35417,24.05,5.01873,168.3,8227.0,165772.0,58749.0,50877.0,0.0,310892.0,0.0,,7086.0,50.89,46.49,226.46522521972656,132.99223768349594,101.632
2019-09-27,UK,25.29,56.56981,46.35417,24.05,5.01873,168.3,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-28,DE,,,,,,173.2,404282.0,829014.0,415234.0,2223602.0,454104.0,275923.0,0.0,104734.0,44423.0,43.69,-2.97,207.2343292236328,132.99223768349594,100.9445
2019-09-28,FR,,,,,,173.2,7846.0,848201.0,30617.0,144271.0,,32881.0,,5280.0,3403.0,43.69,13.63,275.0495910644531,132.99223768349594,100.6089
2019-09-28,IT,,,,,,173.2,5131.0,,20698.0,685.0,,110567.0,293.0,2674.0,266.0,72.12,39.0,111.8492202758789,132.99223768349594,100.333
2019-09-28,ES,,,,,,173.2,8514.0,163842.0,57404.0,42258.0,0.0,276589.0,0.0,,5544.0,50.14,37.83,226.46522521972656,132.99223768349594,101.632
2019-09-28,UK,,,,,,173.2,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-29,DE,,,,,,173.7,406564.0,766305.0,382122.0,2388530.0,351952.0,218803.0,0.0,98898.0,44559.0,28.0,-12.77,207.2343292236328,132.99223768349594,100.9445
2019-09-29,FR,,,,,,173.7,8042.0,733107.0,34222.0,229655.0,,14758.0,,1218.0,3403.0,30.23,0.82,275.0495910644531,132.99223768349594,100.6089
2019-09-29,IT,,,,,,173.7,4986.0,,24543.0,555.0,,97238.0,289.0,761.0,287.0,69.22,35.03,111.8492202758789,132.99223768349594,100.333
2019-09-29,ES,,,,,,173.7,8412.0,165383.0,56074.0,98155.0,0.0,197593.0,0.0,,4785.0,56.86,35.26,226.46522521972656,132.99223768349594,101.632
2019-09-29,UK,,,,,,173.7,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-09-30,DE,24.72,55.74612,45.80391,24.3,5.10181,166.7,404373.0,820377.0,378667.0,2624936.0,378872.0,507665.0,0.0,99704.0,44548.0,64.37,-37.29,207.2343292236328,132.99223768349594,100.9445
2019-09-30,FR,24.72,55.74612,45.80391,24.3,5.10181,166.7,7821.0,912995.0,31140.0,91673.0,,80441.0,,14458.0,3453.0,64.37,7.07,275.0495910644531,132.99223768349594,100.6089
2019-09-30,IT,24.72,55.74612,45.80391,24.3,5.10181,166.7,4559.0,,24645.0,587.0,,150237.0,263.0,9336.0,264.0,77.73,30.5,111.8492202758789,132.99223768349594,100.333
2019-09-30,ES,24.72,55.74612,45.80391,24.3,5.10181,166.7,8439.0,165485.0,53444.0,51545.0,0.0,292607.0,0.0,,6610.0,56.74,44.45,226.46522521972656,132.99223768349594,101.632
2019-09-30,UK,24.72,55.74612,45.80391,24.3,5.10181,166.7,,,,,,,,,,,,429.2398071289063,132.99223768349594,99.77071
2019-10-01,DE,25.04,53.83982,45.70305,24.28,5.09691,168.2,408696.0,880061.0,318208.0,1484137.0,162867.0,835017.0,0.0,132720.0,44882.0,54.99,30.04,210.18507385253903,132.864776312166,100.9618
2019-10-01,FR,25.04,53.83982,45.70305,24.28,5.09691,168.2,7505.0,944485.0,26502.0,145622.0,,86052.0,,9676.0,4023.0,54.99,15.66,267.709716796875,132.864776312166,100.6328
2019-10-01,IT,25.04,53.83982,45.70305,24.28,5.09691,168.2,4742.0,,18744.0,261.0,,174401.0,244.0,13425.0,266.0,77.51,41.88,95.26594543457033,132.864776312166,100.2006
2019-10-01,ES,25.04,53.83982,45.70305,24.28,5.09691,168.2,8066.0,165395.0,47139.0,147938.0,0.0,250133.0,0.0,,6849.0,52.92,35.75,166.65565490722656,132.864776312166,101.1081
2019-10-01,UK,25.04,53.83982,45.70305,24.28,5.09691,168.2,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-02,DE,24.2,52.64647,45.38237,23.63,5.01232,168.5,409327.0,875576.0,329144.0,1392579.0,412241.0,818287.0,0.0,104628.0,45451.0,52.79,26.21,210.18507385253903,132.864776312166,100.9618
2019-10-02,FR,24.2,52.64647,45.38237,23.63,5.01232,168.5,7547.0,973909.0,27626.0,101258.0,,96016.0,,7915.0,4808.0,52.0,14.68,267.709716796875,132.864776312166,100.6328
2019-10-02,IT,24.2,52.64647,45.38237,23.63,5.01232,168.5,5241.0,,13925.0,376.0,,163141.0,290.0,11860.0,275.0,90.0,40.42,95.26594543457033,132.864776312166,100.2006
2019-10-02,ES,24.2,52.64647,45.38237,23.63,5.01232,168.5,7531.0,165538.0,52000.0,150919.0,0.0,258036.0,0.0,,6793.0,52.1,33.0,166.65565490722656,132.864776312166,101.1081
2019-10-02,UK,24.2,52.64647,45.38237,23.63,5.01232,168.5,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-03,DE,23.24,52.54484,44.9786,23.586,4.99863,168.3,428613.0,887271.0,340404.0,835968.0,77555.0,781229.0,0.0,116128.0,44987.0,55.06,25.3,210.18507385253903,132.864776312166,100.9618
2019-10-03,FR,23.24,52.54484,44.9786,23.586,4.99863,168.3,7410.0,992635.0,34105.0,54683.0,,101607.0,,7346.0,4020.0,55.06,25.3,267.709716796875,132.864776312166,100.6328
2019-10-03,IT,23.24,52.54484,44.9786,23.586,4.99863,168.3,5279.0,,18836.0,484.0,,178274.0,269.0,5326.0,282.0,71.43,39.7,95.26594543457033,132.864776312166,100.2006
2019-10-03,ES,23.24,52.54484,44.9786,23.586,4.99863,168.3,8347.0,165706.0,49805.0,104521.0,0.0,270175.0,0.0,,7137.0,55.06,40.8,166.65565490722656,132.864776312166,101.1081
2019-10-03,UK,23.24,52.54484,44.9786,23.586,4.99863,168.3,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-04,DE,22.94,53.14093,45.53897,23.65,5.0346,166.9,431260.0,889860.0,188755.0,979996.0,224225.0,778034.0,0.0,93712.0,44984.0,53.52,28.3,210.18507385253903,132.864776312166,100.9618
2019-10-04,FR,22.94,53.14093,45.53897,23.65,5.0346,166.9,7299.0,982582.0,22391.0,144710.0,,84437.0,,13281.0,4020.0,53.52,12.25,267.709716796875,132.864776312166,100.6328
2019-10-04,IT,22.94,53.14093,45.53897,23.65,5.0346,166.9,4980.0,,19147.0,188.0,,165634.0,264.0,12072.0,288.0,86.57,39.57,95.26594543457033,132.864776312166,100.2006
2019-10-04,ES,22.94,53.14093,45.53897,23.65,5.0346,166.9,8138.0,164477.0,51765.0,46558.0,0.0,287209.0,0.0,,7175.0,56.52,50.15,166.65565490722656,132.864776312166,101.1081
2019-10-04,UK,22.94,53.14093,45.53897,23.65,5.0346,166.9,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-05,DE,,,,,,167.5,445891.0,887332.0,250506.0,937771.0,266378.0,643442.0,0.0,70698.0,44745.0,52.09,27.33,210.18507385253903,132.864776312166,100.9618
2019-10-05,FR,,,,,,167.5,7312.0,939762.0,25888.0,48033.0,,95669.0,,8972.0,3970.0,52.09,27.52,267.709716796875,132.864776312166,100.6328
2019-10-05,IT,,,,,,167.5,5062.0,,23119.0,40.0,,129975.0,290.0,655.0,288.0,71.19,37.5,95.26594543457033,132.864776312166,100.2006
2019-10-05,ES,,,,,,167.5,6639.0,158191.0,49613.0,45252.0,0.0,265457.0,0.0,,5640.0,54.12,42.8,166.65565490722656,132.864776312166,101.1081
2019-10-05,UK,,,,,,167.5,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-06,DE,,,,,,168.6,444814.0,883091.0,266160.0,988463.0,389869.0,584646.0,0.0,51199.0,45106.0,43.35,27.0,210.18507385253903,132.864776312166,100.9618
2019-10-06,FR,,,,,,168.6,7297.0,922386.0,21442.0,135860.0,,48727.0,,802.0,3996.0,43.35,26.41,267.709716796875,132.864776312166,100.6328
2019-10-06,IT,,,,,,168.6,4973.0,,14449.0,85.0,,111913.0,297.0,1057.0,288.0,62.0,35.8,95.26594543457033,132.864776312166,100.2006
2019-10-06,ES,,,,,,168.6,7792.0,142668.0,49183.0,85211.0,0.0,217465.0,0.0,,4818.0,52.12,39.12,166.65565490722656,132.864776312166,101.1081
2019-10-06,UK,,,,,,168.6,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-07,DE,23.41,53.12756,45.48848,23.91,5.06237,168.4,427250.0,886444.0,399669.0,489448.0,267373.0,852951.0,0.0,146426.0,45047.0,61.76,27.0,210.18507385253903,132.864776312166,100.9618
2019-10-07,FR,23.41,53.12756,45.48848,23.91,5.06237,168.4,7033.0,948143.0,28631.0,85590.0,,104742.0,,14332.0,4040.0,61.76,24.91,267.709716796875,132.864776312166,100.6328
2019-10-07,IT,23.41,53.12756,45.48848,23.91,5.06237,168.4,4749.0,,20511.0,590.0,,135889.0,274.0,7074.0,283.0,79.82,42.05,95.26594543457033,132.864776312166,100.2006
2019-10-07,ES,23.41,53.12756,45.48848,23.91,5.06237,168.4,8080.0,142899.0,49493.0,102072.0,0.0,294068.0,0.0,,6499.0,57.51,43.01,166.65565490722656,132.864776312166,101.1081
2019-10-07,UK,23.41,53.12756,45.48848,23.91,5.06237,168.4,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-08,DE,22.53,53.17265,45.82306,23.78,5.0671,172.0,429394.0,866106.0,156570.0,1742896.0,459127.0,778288.0,0.0,120870.0,44563.0,50.15,22.02,210.18507385253903,132.864776312166,100.9618
2019-10-08,FR,22.53,53.17265,45.82306,23.78,5.0671,172.0,6928.0,909126.0,31213.0,118871.0,,100199.0,,11799.0,4042.0,50.85,20.71,267.709716796875,132.864776312166,100.6328
2019-10-08,IT,22.53,53.17265,45.82306,23.78,5.0671,172.0,4768.0,,22736.0,74.0,,159701.0,276.0,12147.0,295.0,99.61,41.14,95.26594543457033,132.864776312166,100.2006
2019-10-08,ES,22.53,53.17265,45.82306,23.78,5.0671,172.0,8291.0,142861.0,49177.0,67834.0,0.0,289969.0,0.0,,7107.0,58.97,45.05,166.65565490722656,132.864776312166,101.1081
2019-10-08,UK,22.53,53.17265,45.82306,23.78,5.0671,172.0,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-09,DE,22.65,53.14864,45.61196,23.72,5.06926,173.1,445759.0,865777.0,221695.0,1795371.0,431053.0,728989.0,0.0,95111.0,44943.0,51.44,19.44,210.18507385253903,132.864776312166,100.9618
2019-10-09,FR,22.65,53.14864,45.61196,23.72,5.06926,173.1,7145.0,933871.0,19868.0,168596.0,,96785.0,,7213.0,4040.0,51.8,19.44,267.709716796875,132.864776312166,100.6328
2019-10-09,IT,22.65,53.14864,45.61196,23.72,5.06926,173.1,5123.0,,12326.0,720.0,,188856.0,273.0,5680.0,296.0,73.18,43.55,95.26594543457033,132.864776312166,100.2006
2019-10-09,ES,22.65,53.14864,45.61196,23.72,5.06926,173.1,8276.0,142771.0,46504.0,77743.0,0.0,284171.0,0.0,,7167.0,55.23,40.99,166.65565490722656,132.864776312166,101.1081
2019-10-09,UK,22.65,53.14864,45.61196,23.72,5.06926,173.1,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-10,DE,23.26,53.64437,45.60225,23.61,5.00136,170.5,435644.0,838399.0,325807.0,2176544.0,511959.0,648044.0,0.0,102187.0,44626.0,47.79,18.26,210.18507385253903,132.864776312166,100.9618
2019-10-10,FR,23.26,53.64437,45.60225,23.61,5.00136,170.5,7444.0,948468.0,31398.0,119497.0,,91714.0,,9593.0,4062.0,54.45,18.26,267.709716796875,132.864776312166,100.6328
2019-10-10,IT,23.26,53.64437,45.60225,23.61,5.00136,170.5,5003.0,,17555.0,101.0,,198711.0,266.0,5013.0,293.0,74.0,43.35,95.26594543457033,132.864776312166,100.2006
2019-10-10,ES,23.26,53.64437,45.60225,23.61,5.00136,170.5,8724.0,142860.0,44053.0,87797.0,0.0,299362.0,0.0,,7173.0,59.13,38.75,166.65565490722656,132.864776312166,101.1081
2019-10-10,UK,23.26,53.64437,45.60225,23.61,5.00136,170.5,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-11,DE,24.44,54.75523,46.3035,23.83,5.06968,169.8,453649.0,798957.0,337157.0,2830336.0,513593.0,434304.0,0.0,84060.0,44591.0,40.84,0.03,210.18507385253903,132.864776312166,100.9618
2019-10-11,FR,24.44,54.75523,46.3035,23.83,5.06968,169.8,7635.0,943625.0,36812.0,138429.0,,85481.0,,6593.0,4080.0,43.05,12.57,267.709716796875,132.864776312166,100.6328
2019-10-11,IT,24.44,54.75523,46.3035,23.83,5.06968,169.8,4787.0,,19663.0,85.0,,198075.0,273.0,9162.0,302.0,75.24,44.62,95.26594543457033,132.864776312166,100.2006
2019-10-11,ES,24.44,54.75523,46.3035,23.83,5.06968,169.8,9013.0,142877.0,27773.0,121453.0,0.0,290595.0,0.0,,7228.0,54.69,43.56,166.65565490722656,132.864776312166,101.1081
2019-10-11,UK,24.44,54.75523,46.3035,23.83,5.06968,169.8,,,,,,,,,,,,542.4783935546875,132.864776312166,99.88105
2019-10-12,DE,,,,,,165.9,454719.0,797877.0,468835.0,1748252.0,461325.0,400290.0,0.0,127841.0,44549.0,44.65,-4.91,210.18507385253903,132.864776312166,100.9618
2019-10-12,FR,,,,,,165.9,7667.0,935255.0,20306.0,125237.0,,52218.0,,9867.0,4071.0,44.65,7.15,267.709716796875,132.864776312166,100.6328
2019-10-12,IT,,,,,,165.9,5020.0,,14856.0,102.0,,163455.0,318.0,940.0,304.0,62.2,32.79,95.26594543457033,132.864776312166,100.2006
