,DE_LU_Eprice,FR_Eprice,IT_NORD_Eprice,ES_Eprice
2019-01-18 13:00:00+00:00,67.44,67.44,68.43,67.44
2019-01-18 14:00:00+00:00,68.14,68.14,73.3,68.14
2019-01-18 15:00:00+00:00,69.0,69.0,75.88,69.0
2019-01-18 16:00:00+00:00,75.04,75.04,81.05,70.11
2019-01-18 17:00:00+00:00,76.13,76.13,78.21,70.74
2019-01-18 18:00:00+00:00,72.46,74.43,77.68,71.69
2019-01-18 19:00:00+00:00,61.83,70.74,70.74,70.74
2019-01-18 20:00:00+00:00,59.24,64.7,67.11,69.69
2019-01-18 21:00:00+00:00,56.7,65.19,65.19,68.5
2019-01-18 22:00:00+00:00,53.16,63.06,63.06,68.36
2019-01-18 23:00:00+00:00,52.47,64.5,65.0,70.16
2019-01-19 00:00:00+00:00,53.18,61.76,62.41,68.4
2019-01-19 01:00:00+00:00,54.73,55.66,61.11,64.11
2019-01-19 02:00:00+00:00,51.15,59.2,60.71,59.2
2019-01-19 03:00:00+00:00,52.25,55.55,60.37,55.55
2019-01-19 04:00:00+00:00,50.93,56.6,60.92,56.6
2019-01-19 05:00:00+00:00,49.04,57.96,63.58,57.96
2019-01-19 06:00:00+00:00,50.56,62.84,67.62,62.84
2019-01-19 07:00:00+00:00,55.71,65.48,73.34,65.48
2019-01-19 08:00:00+00:00,56.62,68.71,77.0,68.71
2019-01-19 09:00:00+00:00,63.13,68.5,71.92,68.5
2019-01-19 10:00:00+00:00,57.33,68.25,68.25,68.25
2019-01-19 11:00:00+00:00,55.26,66.95,66.95,66.95
2019-01-19 12:00:00+00:00,54.38,64.2,64.2,64.2
2019-01-19 13:00:00+00:00,52.55,63.93,63.93,63.93
2019-01-19 14:00:00+00:00,55.41,61.73,63.72,61.73
2019-01-19 15:00:00+00:00,62.93,62.93,68.15,62.93
2019-01-19 16:00:00+00:00,67.15,67.15,76.85,66.4
2019-01-19 17:00:00+00:00,68.91,68.91,77.68,68.71
2019-01-19 18:00:00+00:00,57.37,70.0,77.68,70.0
2019-01-19 19:00:00+00:00,54.61,67.56,70.0,67.56
2019-01-19 20:00:00+00:00,52.32,65.02,67.0,66.42
2019-01-19 21:00:00+00:00,51.53,66.02,66.02,66.02
2019-01-19 22:00:00+00:00,49.8,63.5,62.57,63.5
2019-01-19 23:00:00+00:00,47.74,66.69,66.69,66.69
2019-01-20 00:00:00+00:00,47.01,63.41,63.41,63.41
2019-01-20 01:00:00+00:00,48.8,60.44,60.44,60.44
2019-01-20 02:00:00+00:00,48.9,54.6,58.59,54.6
2019-01-20 03:00:00+00:00,49.63,51.52,58.6,51.52
2019-01-20 04:00:00+00:00,49.53,51.71,59.01,51.71
2019-01-20 05:00:00+00:00,46.69,51.98,59.6,51.98
2019-01-20 06:00:00+00:00,46.76,54.72,61.94,54.72
2019-01-20 07:00:00+00:00,50.88,54.47,63.22,54.47
2019-01-20 08:00:00+00:00,52.38,62.91,64.02,62.91
2019-01-20 09:00:00+00:00,50.07,66.3,66.3,66.3
2019-01-20 10:00:00+00:00,49.33,66.15,66.15,66.15
2019-01-20 11:00:00+00:00,48.98,65.12,65.12,65.12
2019-01-20 12:00:00+00:00,47.4,62.41,62.41,62.41
2019-01-20 13:00:00+00:00,53.2,58.57,60.92,58.57
2019-01-20 14:00:00+00:00,55.39,55.39,62.41,55.39
2019-01-20 15:00:00+00:00,58.02,58.02,64.46,58.02
2019-01-20 16:00:00+00:00,66.68,66.68,70.93,66.68
2019-01-20 17:00:00+00:00,69.43,69.43,77.0,69.0
2019-01-20 18:00:00+00:00,69.75,70.11,77.65,70.11
2019-01-20 19:00:00+00:00,67.83,70.01,75.0,70.01
2019-01-20 20:00:00+00:00,57.37,66.1,71.29,69.08
2019-01-20 21:00:00+00:00,59.56,65.8,67.1,68.21
2019-01-20 22:00:00+00:00,52.07,64.5,64.5,64.5
2019-01-20 23:00:00+00:00,55.54,55.54,59.0,55.54
2019-01-21 00:00:00+00:00,53.02,53.02,57.21,53.02
2019-01-21 01:00:00+00:00,52.1,52.1,54.83,52.1
2019-01-21 02:00:00+00:00,51.31,51.31,54.48,51.31
2019-01-21 03:00:00+00:00,51.14,51.14,54.83,51.14
2019-01-21 04:00:00+00:00,53.23,53.23,59.25,53.23
2019-01-21 05:00:00+00:00,67.16,67.16,70.06,64.45
2019-01-21 06:00:00+00:00,79.62,79.62,79.62,68.87
2019-01-21 07:00:00+00:00,88.06,88.06,88.06,70.75
2019-01-21 08:00:00+00:00,86.01,86.01,86.01,71.94
2019-01-21 09:00:00+00:00,80.04,80.04,80.04,71.69
2019-01-21 10:00:00+00:00,75.0,79.15,79.15,70.47
2019-01-21 11:00:00+00:00,70.65,75.41,75.41,70.0
2019-01-21 12:00:00+00:00,71.56,71.56,71.56,69.0
2019-01-21 13:00:00+00:00,72.03,72.03,74.13,68.3
2019-01-21 14:00:00+00:00,76.49,76.49,76.49,68.25
2019-01-21 15:00:00+00:00,81.08,81.08,81.08,68.4
2019-01-21 16:00:00+00:00,88.35,88.35,88.35,70.0
2019-01-21 17:00:00+00:00,88.5,88.5,88.5,71.69
2019-01-21 18:00:00+00:00,79.93,81.62,81.62,73.15
2019-01-21 19:00:00+00:00,73.69,77.77,77.77,73.9
2019-01-21 20:00:00+00:00,68.34,71.05,71.05,71.05
2019-01-21 21:00:00+00:00,59.83,69.01,69.01,69.01
2019-01-21 22:00:00+00:00,54.93,67.02,67.02,67.02
2019-01-21 23:00:00+00:00,54.19,63.93,63.93,63.93
2019-01-22 00:00:00+00:00,54.05,58.71,61.57,58.71
2019-01-22 01:00:00+00:00,53.52,56.68,61.14,56.68
2019-01-22 02:00:00+00:00,51.97,52.92,61.16,52.92
2019-01-22 03:00:00+00:00,51.96,52.1,61.57,52.1
2019-01-22 04:00:00+00:00,52.03,54.67,62.54,54.67
2019-01-22 05:00:00+00:00,62.33,63.57,66.0,63.57
2019-01-22 06:00:00+00:00,73.91,75.87,75.87,70.01
2019-01-22 07:00:00+00:00,80.23,83.58,83.58,70.47
2019-01-22 08:00:00+00:00,76.6,80.1,80.1,71.2
2019-01-22 09:00:00+00:00,74.19,80.93,80.93,70.9
2019-01-22 10:00:00+00:00,70.06,81.08,81.08,70.11
2019-01-22 11:00:00+00:00,62.07,75.6,75.6,69.56
2019-01-22 12:00:00+00:00,58.45,76.83,76.83,68.4
2019-01-22 13:00:00+00:00,59.69,78.41,78.41,67.01
2019-01-22 14:00:00+00:00,65.09,79.19,79.19,64.24
2019-01-22 15:00:00+00:00,70.21,80.88,80.88,63.93
2019-01-22 16:00:00+00:00,78.8,85.0,85.0,64.8
2019-01-22 17:00:00+00:00,74.13,91.52,91.52,68.12
2019-01-22 18:00:00+00:00,64.46,87.12,87.12,69.56
2019-01-22 19:00:00+00:00,58.34,79.93,72.75,70.1
2019-01-22 20:00:00+00:00,55.38,68.71,68.71,68.71
2019-01-22 21:00:00+00:00,56.59,66.52,66.52,66.52
2019-01-22 22:00:00+00:00,53.72,61.75,61.75,53.02
2019-01-22 23:00:00+00:00,53.2,57.99,61.57,51.57
2019-01-23 00:00:00+00:00,53.92,56.09,61.53,51.0
2019-01-23 01:00:00+00:00,53.11,55.05,60.39,50.0
2019-01-23 02:00:00+00:00,51.19,51.19,60.9,49.56
2019-01-23 03:00:00+00:00,51.02,51.02,60.43,49.05
2019-01-23 04:00:00+00:00,55.05,55.2,63.04,49.49
2019-01-23 05:00:00+00:00,63.96,65.28,72.0,50.41
2019-01-23 06:00:00+00:00,82.55,82.9,82.9,63.0
2019-01-23 07:00:00+00:00,92.15,92.15,92.15,66.58
2019-01-23 08:00:00+00:00,93.65,93.65,93.65,67.31
2019-01-23 09:00:00+00:00,91.93,91.93,91.93,67.27
2019-01-23 10:00:00+00:00,88.07,90.31,90.31,66.96
2019-01-23 11:00:00+00:00,84.96,84.96,84.96,66.16
2019-01-23 12:00:00+00:00,83.99,83.99,83.99,65.04
2019-01-23 13:00:00+00:00,85.59,85.59,85.59,60.45
2019-01-23 14:00:00+00:00,86.87,86.87,88.0,58.99
2019-01-23 15:00:00+00:00,84.96,84.96,84.96,59.88
2019-01-23 16:00:00+00:00,90.01,90.01,90.01,63.93
2019-01-23 17:00:00+00:00,93.76,93.9,93.9,66.96
2019-01-23 18:00:00+00:00,90.54,90.54,90.54,68.07
2019-01-23 19:00:00+00:00,78.49,78.56,78.56,68.89
2019-01-23 20:00:00+00:00,68.93,69.6,75.19,68.4
2019-01-23 21:00:00+00:00,65.1,68.77,68.98,66.52
2019-01-23 22:00:00+00:00,59.0,65.18,65.18,52.28
2019-01-23 23:00:00+00:00,61.88,63.16,64.73,50.91
2019-01-24 00:00:00+00:00,59.08,59.98,63.71,50.19
2019-01-24 01:00:00+00:00,57.9,58.2,63.04,49.56
2019-01-24 02:00:00+00:00,56.37,56.52,63.04,49.05
2019-01-24 03:00:00+00:00,56.95,56.95,62.9,49.24
2019-01-24 04:00:00+00:00,61.53,61.53,63.1,50.0
2019-01-24 05:00:00+00:00,75.98,74.9,74.9,50.55
2019-01-24 06:00:00+00:00,99.07,99.07,94.47,61.3
2019-01-24 07:00:00+00:00,113.07,113.07,113.07,66.67
2019-01-24 08:00:00+00:00,111.23,111.23,111.23,67.85
2019-01-24 09:00:00+00:00,108.25,108.25,108.25,68.01
2019-01-24 10:00:00+00:00,103.69,103.69,101.47,67.24
2019-01-24 11:00:00+00:00,98.33,98.33,90.0,65.83
2019-01-24 12:00:00+00:00,92.63,92.63,90.0,64.23
2019-01-24 13:00:00+00:00,89.86,89.86,89.86,60.0
2019-01-24 14:00:00+00:00,90.45,90.45,90.45,58.61
2019-01-24 15:00:00+00:00,95.01,95.01,95.01,60.45
2019-01-24 16:00:00+00:00,106.82,106.82,106.82,65.8
2019-01-24 17:00:00+00:00,121.46,121.46,108.06,68.36
2019-01-24 18:00:00+00:00,102.06,102.06,100.0,70.0
2019-01-24 19:00:00+00:00,89.34,89.34,89.34,70.13
2019-01-24 20:00:00+00:00,74.43,74.43,74.43,69.71
2019-01-24 21:00:00+00:00,69.92,70.12,70.12,68.01
2019-01-24 22:00:00+00:00,63.79,65.57,65.57,63.34
2019-01-24 23:00:00+00:00,64.63,64.63,64.63,52.39
2019-01-25 00:00:00+00:00,60.64,60.64,60.64,52.55
2019-01-25 01:00:00+00:00,57.8,57.8,57.8,51.97
2019-01-25 02:00:00+00:00,55.44,55.58,55.9,51.77
2019-01-25 03:00:00+00:00,55.28,55.28,55.32,51.78
2019-01-25 04:00:00+00:00,58.98,58.98,58.98,52.15
2019-01-25 05:00:00+00:00,71.1,69.83,69.83,52.55
2019-01-25 06:00:00+00:00,84.48,84.48,84.48,65.01
2019-01-25 07:00:00+00:00,97.0,97.0,97.0,68.25
2019-01-25 08:00:00+00:00,93.64,93.64,93.64,69.08
2019-01-25 09:00:00+00:00,85.0,85.0,85.0,68.77
2019-01-25 10:00:00+00:00,78.0,78.0,78.0,68.25
2019-01-25 11:00:00+00:00,71.81,71.81,71.81,67.57
2019-01-25 12:00:00+00:00,69.87,69.87,69.87,66.54
2019-01-25 13:00:00+00:00,68.64,68.64,68.64,63.87
2019-01-25 14:00:00+00:00,65.58,65.58,68.57,62.5
2019-01-25 15:00:00+00:00,65.08,65.08,70.0,63.87
2019-01-25 16:00:00+00:00,70.87,70.87,75.13,66.02
2019-01-25 17:00:00+00:00,71.74,72.03,73.53,68.77
2019-01-25 18:00:00+00:00,58.51,69.69,69.69,69.69
2019-01-25 19:00:00+00:00,50.78,67.63,67.63,67.63
2019-01-25 20:00:00+00:00,51.12,63.75,66.88,63.75
2019-01-25 21:00:00+00:00,47.16,62.96,63.93,62.96
2019-01-25 22:00:00+00:00,42.9,59.99,59.99,59.99
2019-01-25 23:00:00+00:00,44.29,60.73,60.73,60.73
2019-01-26 00:00:00+00:00,42.61,54.69,54.69,54.69
2019-01-26 01:00:00+00:00,42.51,53.14,53.14,53.14
2019-01-26 02:00:00+00:00,41.96,49.52,51.0,50.97
2019-01-26 03:00:00+00:00,41.65,45.03,49.9,51.5
2019-01-26 04:00:00+00:00,40.72,44.51,50.84,52.44
2019-01-26 05:00:00+00:00,41.53,49.58,55.61,54.47
2019-01-26 06:00:00+00:00,42.36,53.54,62.87,60.0
2019-01-26 07:00:00+00:00,51.37,55.03,67.65,63.75
2019-01-26 08:00:00+00:00,56.28,61.19,68.88,67.01
2019-01-26 09:00:00+00:00,58.62,66.49,66.49,68.4
2019-01-26 10:00:00+00:00,59.18,65.44,65.44,68.01
2019-01-26 11:00:00+00:00,56.72,62.87,62.87,66.01
2019-01-26 12:00:00+00:00,57.44,57.44,57.44,66.03
2019-01-26 13:00:00+00:00,53.32,53.32,56.45,64.8
2019-01-26 14:00:00+00:00,52.8,52.8,58.44,63.56
2019-01-26 15:00:00+00:00,52.44,52.44,61.57,60.98
2019-01-26 16:00:00+00:00,55.95,55.95,66.17,64.01
2019-01-26 17:00:00+00:00,57.92,57.92,76.46,68.07
2019-01-26 18:00:00+00:00,53.78,55.39,74.69,68.5
2019-01-26 19:00:00+00:00,47.98,48.89,68.16,68.25
2019-01-26 20:00:00+00:00,44.99,44.99,65.0,66.5
2019-01-26 21:00:00+00:00,43.9,50.45,61.93,60.07
2019-01-26 22:00:00+00:00,37.75,54.12,54.17,54.12
2019-01-26 23:00:00+00:00,28.42,51.88,61.57,57.04
2019-01-27 00:00:00+00:00,24.48,37.48,60.0,47.97
2019-01-27 01:00:00+00:00,19.98,30.74,58.41,44.1
2019-01-27 02:00:00+00:00,18.13,25.31,57.05,31.5
2019-01-27 03:00:00+00:00,13.61,21.07,57.59,25.54
2019-01-27 04:00:00+00:00,15.34,18.98,55.15,24.94
2019-01-27 05:00:00+00:00,3.65,19.74,61.57,19.74
2019-01-27 06:00:00+00:00,24.47,28.51,62.87,28.51
2019-01-27 07:00:00+00:00,27.04,33.14,63.94,33.14
2019-01-27 08:00:00+00:00,32.97,40.84,65.43,40.84
2019-01-27 09:00:00+00:00,39.06,44.63,66.45,44.63
2019-01-27 10:00:00+00:00,44.05,47.23,65.43,47.23
2019-01-27 11:00:00+00:00,46.86,46.97,64.49,46.97
2019-01-27 12:00:00+00:00,42.97,43.24,61.94,43.24
2019-01-27 13:00:00+00:00,41.18,41.31,62.87,41.31
2019-01-27 14:00:00+00:00,40.5,40.5,61.24,40.5
2019-01-27 15:00:00+00:00,41.18,41.18,62.87,41.18
2019-01-27 16:00:00+00:00,47.25,47.2,66.16,47.2
2019-01-27 17:00:00+00:00,52.64,52.64,72.89,52.64
2019-01-27 18:00:00+00:00,52.96,59.2,72.89,59.2
2019-01-27 19:00:00+00:00,50.44,50.44,70.05,62.07
2019-01-27 20:00:00+00:00,47.74,47.78,65.0,64.18
2019-01-27 21:00:00+00:00,50.82,50.82,61.57,60.02
2019-01-27 22:00:00+00:00,44.81,51.82,53.28,51.82
2019-01-27 23:00:00+00:00,42.4,45.33,49.9,45.33
2019-01-28 00:00:00+00:00,40.97,40.97,40.97,40.97
2019-01-28 01:00:00+00:00,40.42,40.42,40.42,40.42
2019-01-28 02:00:00+00:00,37.8,37.8,37.8,37.8
2019-01-28 03:00:00+00:00,38.09,38.09,38.09,38.09
2019-01-28 04:00:00+00:00,41.83,41.83,47.01,41.83
2019-01-28 05:00:00+00:00,53.09,53.08,60.21,48.35
2019-01-28 06:00:00+00:00,64.04,64.04,64.04,64.04
2019-01-28 07:00:00+00:00,64.88,65.1,69.56,65.1
2019-01-28 08:00:00+00:00,62.2,65.0,73.55,65.0
2019-01-28 09:00:00+00:00,58.38,63.96,67.0,63.96
2019-01-28 10:00:00+00:00,55.92,57.44,66.81,57.44
2019-01-28 11:00:00+00:00,55.12,57.97,64.6,57.97
2019-01-28 12:00:00+00:00,51.36,54.95,64.99,54.95
2019-01-28 13:00:00+00:00,48.63,52.3,66.2,52.3
2019-01-28 14:00:00+00:00,47.34,51.49,70.0,51.49
2019-01-28 15:00:00+00:00,48.83,53.97,73.55,53.97
2019-01-28 16:00:00+00:00,60.83,62.38,74.93,62.38
2019-01-28 17:00:00+00:00,59.64,71.51,73.0,68.45
2019-01-28 18:00:00+00:00,54.37,70.01,70.2,70.01
2019-01-28 19:00:00+00:00,47.54,68.65,68.65,68.65
2019-01-28 20:00:00+00:00,45.69,63.71,63.71,67.18
2019-01-28 21:00:00+00:00,46.36,64.29,64.29,64.29
2019-01-28 22:00:00+00:00,43.91,57.12,59.61,57.12
2019-01-28 23:00:00+00:00,44.87,55.0,57.47,55.0
2019-01-29 00:00:00+00:00,48.07,50.15,56.47,50.15
2019-01-29 01:00:00+00:00,47.49,49.89,55.0,49.89
2019-01-29 02:00:00+00:00,44.59,47.43,56.45,47.43
2019-01-29 03:00:00+00:00,45.97,45.97,56.53,45.97
2019-01-29 04:00:00+00:00,46.46,49.07,57.16,49.07
2019-01-29 05:00:00+00:00,55.82,56.91,64.94,56.91
2019-01-29 06:00:00+00:00,67.67,68.77,71.9,66.64
2019-01-29 07:00:00+00:00,72.8,73.14,83.02,67.83
2019-01-29 08:00:00+00:00,70.63,73.1,85.0,68.07
2019-01-29 09:00:00+00:00,70.38,72.95,80.0,67.78
2019-01-29 10:00:00+00:00,67.51,72.25,75.04,66.58
2019-01-29 11:00:00+00:00,64.03,69.98,69.98,64.99
2019-01-29 12:00:00+00:00,63.84,68.99,68.99,62.65
2019-01-29 13:00:00+00:00,66.56,66.56,72.12,57.51
2019-01-29 14:00:00+00:00,66.0,66.0,75.49,57.42
2019-01-29 15:00:00+00:00,69.33,69.33,78.0,59.62
2019-01-29 16:00:00+00:00,71.45,71.45,85.0,64.07
2019-01-29 17:00:00+00:00,72.82,72.82,79.81,65.53
2019-01-29 18:00:00+00:00,69.81,69.81,78.48,67.67
2019-01-29 19:00:00+00:00,59.51,65.84,70.0,65.84
2019-01-29 20:00:00+00:00,55.74,57.05,66.08,60.54
2019-01-29 21:00:00+00:00,53.83,59.06,63.29,59.06
2019-01-29 22:00:00+00:00,49.34,52.63,61.44,52.63
2019-01-29 23:00:00+00:00,46.52,48.51,61.23,48.51
2019-01-30 00:00:00+00:00,46.36,46.36,60.82,46.36
2019-01-30 01:00:00+00:00,45.1,45.1,60.01,45.1
2019-01-30 02:00:00+00:00,42.85,42.85,59.94,42.85
2019-01-30 03:00:00+00:00,42.74,42.74,59.42,42.74
2019-01-30 04:00:00+00:00,46.34,46.34,61.38,46.34
2019-01-30 05:00:00+00:00,52.09,52.44,65.5,52.44
2019-01-30 06:00:00+00:00,64.99,64.99,71.23,64.99
2019-01-30 07:00:00+00:00,68.17,68.17,84.98,68.17
2019-01-30 08:00:00+00:00,66.76,68.65,90.02,68.65
2019-01-30 09:00:00+00:00,59.06,68.07,89.97,68.07
2019-01-30 10:00:00+00:00,53.03,68.06,83.32,68.0
2019-01-30 11:00:00+00:00,54.19,65.48,69.9,65.48
2019-01-30 12:00:00+00:00,49.7,63.65,69.87,63.65
2019-01-30 13:00:00+00:00,53.56,60.47,79.39,60.47
2019-01-30 14:00:00+00:00,49.37,58.3,83.32,57.88
2019-01-30 15:00:00+00:00,52.65,61.15,83.32,57.72
2019-01-30 16:00:00+00:00,60.49,64.98,83.32,61.6
2019-01-30 17:00:00+00:00,62.53,71.85,77.93,64.01
2019-01-30 18:00:00+00:00,59.28,70.14,72.46,66.0
2019-01-30 19:00:00+00:00,50.02,65.24,66.29,65.24
2019-01-30 20:00:00+00:00,51.01,60.77,66.24,60.77
2019-01-30 21:00:00+00:00,50.08,57.38,61.39,57.38
2019-01-30 22:00:00+00:00,46.86,58.58,58.58,49.07
2019-01-30 23:00:00+00:00,47.17,55.33,55.33,48.08
2019-01-31 00:00:00+00:00,45.47,49.62,49.62,47.33
2019-01-31 01:00:00+00:00,45.43,49.47,49.47,45.5
2019-01-31 02:00:00+00:00,46.82,46.82,49.0,44.5
2019-01-31 03:00:00+00:00,45.08,45.08,49.0,44.1
2019-01-31 04:00:00+00:00,48.7,48.7,50.59,45.0
2019-01-31 05:00:00+00:00,62.41,62.71,62.99,46.07
2019-01-31 06:00:00+00:00,71.7,71.7,71.7,53.89
2019-01-31 07:00:00+00:00,78.49,78.49,78.49,63.75
2019-01-31 08:00:00+00:00,69.08,75.58,77.0,65.0
2019-01-31 09:00:00+00:00,67.35,71.64,71.64,64.93
2019-01-31 10:00:00+00:00,67.94,69.42,71.21,64.07
2019-01-31 11:00:00+00:00,66.81,66.81,66.81,62.01
2019-01-31 12:00:00+00:00,66.22,66.22,66.22,60.1
2019-01-31 13:00:00+00:00,66.16,66.16,67.04,54.48
2019-01-31 14:00:00+00:00,66.16,66.16,69.47,53.95
2019-01-31 15:00:00+00:00,65.35,65.35,71.21,54.78
2019-01-31 16:00:00+00:00,66.68,66.68,83.5,58.0
2019-01-31 17:00:00+00:00,66.98,66.98,84.88,63.3
2019-01-31 18:00:00+00:00,65.4,65.4,77.96,65.4
2019-01-31 19:00:00+00:00,59.9,59.9,67.04,59.9
2019-01-31 20:00:00+00:00,52.84,52.84,66.11,52.84
2019-01-31 21:00:00+00:00,51.36,51.36,62.48,51.36
2019-01-31 22:00:00+00:00,46.72,48.8,59.0,48.8
2019-01-31 23:00:00+00:00,43.55,47.07,55.26,47.07
2019-02-01 00:00:00+00:00,45.47,45.47,54.2,45.47
2019-02-01 01:00:00+00:00,43.1,43.1,52.7,43.1
2019-02-01 02:00:00+00:00,41.1,41.1,50.4,41.1
2019-02-01 03:00:00+00:00,41.51,41.51,49.62,41.51
2019-02-01 04:00:00+00:00,45.76,45.76,55.29,44.1
2019-02-01 05:00:00+00:00,47.72,50.71,63.63,45.97
2019-02-01 06:00:00+00:00,54.04,66.72,67.0,54.11
2019-02-01 07:00:00+00:00,56.66,68.87,83.5,60.75
2019-02-01 08:00:00+00:00,55.93,70.47,87.53,61.78
2019-02-01 09:00:00+00:00,55.51,72.57,78.3,60.75
2019-02-01 10:00:00+00:00,56.9,70.58,80.39,59.1
2019-02-01 11:00:00+00:00,58.51,70.99,70.99,57.99
2019-02-01 12:00:00+00:00,64.0,68.04,68.04,55.84
2019-02-01 13:00:00+00:00,64.93,65.11,74.09,49.89
2019-02-01 14:00:00+00:00,64.55,64.55,72.3,48.87
2019-02-01 15:00:00+00:00,63.91,63.91,67.79,50.0
2019-02-01 16:00:00+00:00,67.71,67.71,72.0,52.44
2019-02-01 17:00:00+00:00,69.98,70.09,75.15,58.6
2019-02-01 18:00:00+00:00,67.34,68.33,69.83,62.55
2019-02-01 19:00:00+00:00,62.99,62.99,64.43,62.99
2019-02-01 20:00:00+00:00,55.32,57.29,62.34,57.29
2019-02-01 21:00:00+00:00,54.01,54.01,59.46,54.01
2019-02-01 22:00:00+00:00,50.92,50.92,54.11,49.07
2019-02-01 23:00:00+00:00,50.04,50.56,50.56,42.87
2019-02-02 00:00:00+00:00,47.07,47.07,47.5,38.03
2019-02-02 01:00:00+00:00,45.7,45.7,45.7,30.0
2019-02-02 02:00:00+00:00,43.14,43.14,43.14,25.07
2019-02-02 03:00:00+00:00,42.71,42.71,42.71,24.72
2019-02-02 04:00:00+00:00,42.6,42.6,42.9,20.45
2019-02-02 05:00:00+00:00,43.47,43.47,50.87,24.0
2019-02-02 06:00:00+00:00,47.68,47.68,59.99,29.99
2019-02-02 07:00:00+00:00,51.47,51.47,62.37,38.03
2019-02-02 08:00:00+00:00,55.79,55.79,65.0,42.01
2019-02-02 09:00:00+00:00,59.5,59.5,62.33,44.77
2019-02-02 10:00:00+00:00,59.15,59.15,61.03,41.8
2019-02-02 11:00:00+00:00,56.08,56.08,56.1,39.9
2019-02-02 12:00:00+00:00,50.33,50.33,52.8,39.07
2019-02-02 13:00:00+00:00,49.09,49.09,51.95,36.03
2019-02-02 14:00:00+00:00,48.6,48.6,52.74,29.99
2019-02-02 15:00:00+00:00,49.39,49.39,54.0,29.98
2019-02-02 16:00:00+00:00,56.86,56.86,62.14,39.57
2019-02-02 17:00:00+00:00,57.91,57.91,65.28,49.27
2019-02-02 18:00:00+00:00,54.59,54.59,62.65,51.92
2019-02-02 19:00:00+00:00,50.43,50.43,61.1,50.43
2019-02-02 20:00:00+00:00,48.48,48.48,55.61,48.48
2019-02-02 21:00:00+00:00,48.49,48.49,53.2,48.49
2019-02-02 22:00:00+00:00,46.06,46.06,49.5,46.06
2019-02-02 23:00:00+00:00,44.8,46.39,49.54,46.39
2019-02-03 00:00:00+00:00,41.29,41.29,47.0,41.29
2019-02-03 01:00:00+00:00,40.48,40.48,43.84,40.48
2019-02-03 02:00:00+00:00,39.0,39.0,41.39,39.0
2019-02-03 03:00:00+00:00,38.9,38.9,40.98,38.9
2019-02-03 04:00:00+00:00,38.47,38.47,40.0,38.47
2019-02-03 05:00:00+00:00,39.88,39.88,49.19,39.88
2019-02-03 06:00:00+00:00,40.97,40.97,50.25,40.97
2019-02-03 07:00:00+00:00,43.8,43.8,51.8,43.8
2019-02-03 08:00:00+00:00,47.05,47.05,55.48,47.05
2019-02-03 09:00:00+00:00,49.33,49.33,55.75,49.33
2019-02-03 10:00:00+00:00,51.11,51.11,52.68,51.11
2019-02-03 11:00:00+00:00,50.35,50.35,51.4,50.35
2019-02-03 12:00:00+00:00,47.09,47.09,49.17,47.09
2019-02-03 13:00:00+00:00,45.14,45.14,49.44,45.14
2019-02-03 14:00:00+00:00,44.4,44.4,50.31,44.4
2019-02-03 15:00:00+00:00,45.79,45.79,57.83,45.79
2019-02-03 16:00:00+00:00,51.94,51.94,63.1,51.94
2019-02-03 17:00:00+00:00,59.54,59.54,68.61,59.54
2019-02-03 18:00:00+00:00,57.94,63.93,72.65,63.93
2019-02-03 19:00:00+00:00,54.69,63.54,66.14,63.54
2019-02-03 20:00:00+00:00,51.94,55.06,63.1,63.75
2019-02-03 21:00:00+00:00,51.04,53.98,59.19,59.7
2019-02-03 22:00:00+00:00,46.42,49.3,52.42,49.82
2019-02-03 23:00:00+00:00,43.7,45.91,52.02,48.57
2019-02-04 00:00:00+00:00,41.37,42.14,51.09,45.47
2019-02-04 01:00:00+00:00,40.48,41.15,50.4,41.15
2019-02-04 02:00:00+00:00,39.21,39.21,51.09,39.21
2019-02-04 03:00:00+00:00,38.55,38.55,51.81,38.55
2019-02-04 04:00:00+00:00,40.71,40.75,55.16,43.01
2019-02-04 05:00:00+00:00,49.05,49.61,66.23,49.61
2019-02-04 06:00:00+00:00,60.67,64.1,73.15,64.1
2019-02-04 07:00:00+00:00,58.93,64.59,79.63,64.59
2019-02-04 08:00:00+00:00,55.47,65.38,77.32,66.55
2019-02-04 09:00:00+00:00,48.15,65.88,72.33,66.55
2019-02-04 10:00:00+00:00,43.46,65.13,67.0,65.13
2019-02-04 11:00:00+00:00,41.69,61.78,61.78,63.93
2019-02-04 12:00:00+00:00,40.47,59.34,61.04,63.53
2019-02-04 13:00:00+00:00,41.01,57.09,64.81,62.03
2019-02-04 14:00:00+00:00,43.37,56.46,64.95,61.01
2019-02-04 15:00:00+00:00,43.82,58.01,68.15,61.01
2019-02-04 16:00:00+00:00,49.06,63.93,73.15,63.93
2019-02-04 17:00:00+00:00,46.78,69.04,77.27,69.04
2019-02-04 18:00:00+00:00,42.08,70.66,70.66,70.66
2019-02-04 19:00:00+00:00,39.42,66.23,66.23,69.58
2019-02-04 20:00:00+00:00,38.75,62.38,62.38,68.5
2019-02-04 21:00:00+00:00,38.52,64.77,64.39,66.1
2019-02-04 22:00:00+00:00,32.51,61.41,60.15,63.01
2019-02-04 23:00:00+00:00,34.49,58.3,58.3,58.3
2019-02-05 00:00:00+00:00,36.71,54.44,54.44,54.44
2019-02-05 01:00:00+00:00,38.42,51.78,54.38,51.78
2019-02-05 02:00:00+00:00,39.39,48.28,54.4,48.77
2019-02-05 03:00:00+00:00,39.82,44.64,53.11,48.77
