,iso3,ICEDEU3,CO1COMDTY,GASEUEQUITY,WK2COMBCOMDTY,agg_genGAS,agg_genCOALGAS,agg_genSUN,agg_genOIL,agg_genNUC,agg_genBIO,agg_genWINDOFFSHORE,agg_genWINDONSHORE,agg_genHYDROSTORAGE,agg_genHYDRORIVER,mean_ELECTRICITYPRICES,max_ELECTRICITYPRICES,CCI,EPU,WIP
2020-01-21,DE,24.84,58.23116,22.78,5.31915,10492.0,0.0,1710.0,202.0,7112.0,438.0,0.0,12403.0,775.0,1400.0,41.66125,55.81,100.7356,199.2217559814453,127.58934901325416
2020-01-21,FR,24.84,58.23116,22.78,5.31915,10492.0,0.0,1710.0,202.0,7112.0,438.0,0.0,12403.0,775.0,1400.0,46.9925,62.05,100.8763,131.50759887695312,127.58934901325416
2020-01-21,IT,24.84,58.23116,22.78,5.31915,10492.0,0.0,1710.0,202.0,7112.0,438.0,0.0,12403.0,775.0,1400.0,47.7925,62.05,,127.8734130859375,127.58934901325416
2020-01-21,ES,24.84,58.23116,22.78,5.31915,10492.0,0.0,1710.0,202.0,7112.0,438.0,0.0,12403.0,775.0,1400.0,,,,390.30474853515625,127.58934901325416
2020-01-21,UK,24.84,58.23116,22.78,5.31915,10492.0,0.0,1710.0,202.0,7112.0,438.0,0.0,12403.0,775.0,1400.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-21,EU,24.84,58.23116,22.78,5.31915,10492.0,0.0,1710.0,202.0,7112.0,438.0,0.0,12403.0,775.0,1400.0,,,,95.31673431396484,127.58934901325416
2020-01-21,OECD,24.84,58.23116,22.78,5.31915,10492.0,0.0,1710.0,202.0,7112.0,438.0,0.0,12403.0,775.0,1400.0,,,99.96935,,127.58934901325416
2020-01-22,DE,24.94,57.01786,22.88,5.27242,13005.0,0.0,2347.0,209.0,7111.0,439.0,0.0,9289.0,613.0,1437.0,46.12708333333333,65.09,100.7356,199.2217559814453,127.58934901325416
2020-01-22,FR,24.94,57.01786,22.88,5.27242,13005.0,0.0,2347.0,209.0,7111.0,439.0,0.0,9289.0,613.0,1437.0,48.4575,65.09,100.8763,131.50759887695312,127.58934901325416
2020-01-22,IT,24.94,57.01786,22.88,5.27242,13005.0,0.0,2347.0,209.0,7111.0,439.0,0.0,9289.0,613.0,1437.0,49.93,65.09,,127.8734130859375,127.58934901325416
2020-01-22,ES,24.94,57.01786,22.88,5.27242,13005.0,0.0,2347.0,209.0,7111.0,439.0,0.0,9289.0,613.0,1437.0,,,,390.30474853515625,127.58934901325416
2020-01-22,UK,24.94,57.01786,22.88,5.27242,13005.0,0.0,2347.0,209.0,7111.0,439.0,0.0,9289.0,613.0,1437.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-22,EU,24.94,57.01786,22.88,5.27242,13005.0,0.0,2347.0,209.0,7111.0,439.0,0.0,9289.0,613.0,1437.0,,,,95.31673431396484,127.58934901325416
2020-01-22,OECD,24.94,57.01786,22.88,5.27242,13005.0,0.0,2347.0,209.0,7111.0,439.0,0.0,9289.0,613.0,1437.0,,,99.96935,,127.58934901325416
2020-01-23,DE,24.63,56.13972,23.33,5.28911,13925.0,0.0,2286.0,203.0,7112.0,370.0,0.0,4058.0,684.0,1536.0,51.37625,68.64,100.7356,199.2217559814453,127.58934901325416
2020-01-23,FR,24.63,56.13972,23.33,5.28911,13925.0,0.0,2286.0,203.0,7112.0,370.0,0.0,4058.0,684.0,1536.0,51.416666666666664,68.64,100.8763,131.50759887695312,127.58934901325416
2020-01-23,IT,24.63,56.13972,23.33,5.28911,13925.0,0.0,2286.0,203.0,7112.0,370.0,0.0,4058.0,684.0,1536.0,50.96125,68.64,,127.8734130859375,127.58934901325416
2020-01-23,ES,24.63,56.13972,23.33,5.28911,13925.0,0.0,2286.0,203.0,7112.0,370.0,0.0,4058.0,684.0,1536.0,,,,390.30474853515625,127.58934901325416
2020-01-23,UK,24.63,56.13972,23.33,5.28911,13925.0,0.0,2286.0,203.0,7112.0,370.0,0.0,4058.0,684.0,1536.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-23,EU,24.63,56.13972,23.33,5.28911,13925.0,0.0,2286.0,203.0,7112.0,370.0,0.0,4058.0,684.0,1536.0,,,,95.31673431396484,127.58934901325416
2020-01-23,OECD,24.63,56.13972,23.33,5.28911,13925.0,0.0,2286.0,203.0,7112.0,370.0,0.0,4058.0,684.0,1536.0,,,99.96935,,127.58934901325416
2020-01-24,DE,24.31,55.03763,23.4,5.29382,13462.0,0.0,2140.0,212.0,7105.0,378.0,0.0,4083.0,633.0,1522.0,50.2425,66.74,100.7356,199.2217559814453,127.58934901325416
2020-01-24,FR,24.31,55.03763,23.4,5.29382,13462.0,0.0,2140.0,212.0,7105.0,378.0,0.0,4083.0,633.0,1522.0,51.12708333333333,66.74,100.8763,131.50759887695312,127.58934901325416
2020-01-24,IT,24.31,55.03763,23.4,5.29382,13462.0,0.0,2140.0,212.0,7105.0,378.0,0.0,4083.0,633.0,1522.0,51.930416666666666,66.74,,127.8734130859375,127.58934901325416
2020-01-24,ES,24.31,55.03763,23.4,5.29382,13462.0,0.0,2140.0,212.0,7105.0,378.0,0.0,4083.0,633.0,1522.0,,,,390.30474853515625,127.58934901325416
2020-01-24,UK,24.31,55.03763,23.4,5.29382,13462.0,0.0,2140.0,212.0,7105.0,378.0,0.0,4083.0,633.0,1522.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-24,EU,24.31,55.03763,23.4,5.29382,13462.0,0.0,2140.0,212.0,7105.0,378.0,0.0,4083.0,633.0,1522.0,,,,95.31673431396484,127.58934901325416
2020-01-24,OECD,24.31,55.03763,23.4,5.29382,13462.0,0.0,2140.0,212.0,7105.0,378.0,0.0,4083.0,633.0,1522.0,,,99.96935,,127.58934901325416
2020-01-25,DE,,,,,10174.0,0.0,1834.0,183.0,7109.0,390.0,0.0,2545.0,274.0,1501.0,40.275,49.99,100.7356,199.2217559814453,127.58934901325416
2020-01-25,FR,,,,,10174.0,0.0,1834.0,183.0,7109.0,390.0,0.0,2545.0,274.0,1501.0,40.487500000000004,49.99,100.8763,131.50759887695312,127.58934901325416
2020-01-25,IT,,,,,10174.0,0.0,1834.0,183.0,7109.0,390.0,0.0,2545.0,274.0,1501.0,44.357499999999995,55.0,,127.8734130859375,127.58934901325416
2020-01-25,ES,,,,,10174.0,0.0,1834.0,183.0,7109.0,390.0,0.0,2545.0,274.0,1501.0,,,,390.30474853515625,127.58934901325416
2020-01-25,UK,,,,,10174.0,0.0,1834.0,183.0,7109.0,390.0,0.0,2545.0,274.0,1501.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-25,EU,,,,,10174.0,0.0,1834.0,183.0,7109.0,390.0,0.0,2545.0,274.0,1501.0,,,,95.31673431396484,127.58934901325416
2020-01-25,OECD,,,,,10174.0,0.0,1834.0,183.0,7109.0,390.0,0.0,2545.0,274.0,1501.0,,,99.96935,,127.58934901325416
2020-01-26,DE,,,,,7103.0,0.0,3857.0,119.0,7112.0,385.0,0.0,8545.0,132.0,1478.0,33.62708333333333,42.0,100.7356,199.2217559814453,127.58934901325416
2020-01-26,FR,,,,,7103.0,0.0,3857.0,119.0,7112.0,385.0,0.0,8545.0,132.0,1478.0,34.433749999999996,44.42,100.8763,131.50759887695312,127.58934901325416
2020-01-26,IT,,,,,7103.0,0.0,3857.0,119.0,7112.0,385.0,0.0,8545.0,132.0,1478.0,41.87833333333334,52.15,,127.8734130859375,127.58934901325416
2020-01-26,ES,,,,,7103.0,0.0,3857.0,119.0,7112.0,385.0,0.0,8545.0,132.0,1478.0,,,,390.30474853515625,127.58934901325416
2020-01-26,UK,,,,,7103.0,0.0,3857.0,119.0,7112.0,385.0,0.0,8545.0,132.0,1478.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-26,EU,,,,,7103.0,0.0,3857.0,119.0,7112.0,385.0,0.0,8545.0,132.0,1478.0,,,,95.31673431396484,127.58934901325416
2020-01-26,OECD,,,,,7103.0,0.0,3857.0,119.0,7112.0,385.0,0.0,8545.0,132.0,1478.0,,,99.96935,,127.58934901325416
2020-01-27,DE,24.52,53.85384,23.36,5.31775,8175.0,0.0,3758.0,161.0,7111.0,381.0,0.0,13776.0,970.0,1596.0,37.46541666666666,51.21,100.7356,199.2217559814453,127.58934901325416
2020-01-27,FR,24.52,53.85384,23.36,5.31775,8175.0,0.0,3758.0,161.0,7111.0,381.0,0.0,13776.0,970.0,1596.0,38.48,51.21,100.8763,131.50759887695312,127.58934901325416
2020-01-27,IT,24.52,53.85384,23.36,5.31775,8175.0,0.0,3758.0,161.0,7111.0,381.0,0.0,13776.0,970.0,1596.0,47.319583333333334,63.0,,127.8734130859375,127.58934901325416
2020-01-27,ES,24.52,53.85384,23.36,5.31775,8175.0,0.0,3758.0,161.0,7111.0,381.0,0.0,13776.0,970.0,1596.0,,,,390.30474853515625,127.58934901325416
2020-01-27,UK,24.52,53.85384,23.36,5.31775,8175.0,0.0,3758.0,161.0,7111.0,381.0,0.0,13776.0,970.0,1596.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-27,EU,24.52,53.85384,23.36,5.31775,8175.0,0.0,3758.0,161.0,7111.0,381.0,0.0,13776.0,970.0,1596.0,,,,95.31673431396484,127.58934901325416
2020-01-27,OECD,24.52,53.85384,23.36,5.31775,8175.0,0.0,3758.0,161.0,7111.0,381.0,0.0,13776.0,970.0,1596.0,,,99.96935,,127.58934901325416
2020-01-28,DE,24.58,54.05577,23.57,5.28431,8455.0,0.0,2446.0,166.0,7109.0,422.0,0.0,13493.0,1226.0,1585.0,31.314166666666665,44.94,100.7356,199.2217559814453,127.58934901325416
2020-01-28,FR,24.58,54.05577,23.57,5.28431,8455.0,0.0,2446.0,166.0,7109.0,422.0,0.0,13493.0,1226.0,1585.0,34.835,44.94,100.8763,131.50759887695312,127.58934901325416
2020-01-28,IT,24.58,54.05577,23.57,5.28431,8455.0,0.0,2446.0,166.0,7109.0,422.0,0.0,13493.0,1226.0,1585.0,44.92791666666667,57.16,,127.8734130859375,127.58934901325416
2020-01-28,ES,24.58,54.05577,23.57,5.28431,8455.0,0.0,2446.0,166.0,7109.0,422.0,0.0,13493.0,1226.0,1585.0,,,,390.30474853515625,127.58934901325416
2020-01-28,UK,24.58,54.05577,23.57,5.28431,8455.0,0.0,2446.0,166.0,7109.0,422.0,0.0,13493.0,1226.0,1585.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-28,EU,24.58,54.05577,23.57,5.28431,8455.0,0.0,2446.0,166.0,7109.0,422.0,0.0,13493.0,1226.0,1585.0,,,,95.31673431396484,127.58934901325416
2020-01-28,OECD,24.58,54.05577,23.57,5.28431,8455.0,0.0,2446.0,166.0,7109.0,422.0,0.0,13493.0,1226.0,1585.0,,,99.96935,,127.58934901325416
2020-01-29,DE,23.92,54.34802,23.76,5.24761,9351.0,0.0,3089.0,164.0,7106.0,430.0,0.0,9334.0,1362.0,1676.0,33.57958333333333,45.1,100.7356,199.2217559814453,127.58934901325416
2020-01-29,FR,23.92,54.34802,23.76,5.24761,9351.0,0.0,3089.0,164.0,7106.0,430.0,0.0,9334.0,1362.0,1676.0,36.26208333333333,45.1,100.8763,131.50759887695312,127.58934901325416
2020-01-29,IT,23.92,54.34802,23.76,5.24761,9351.0,0.0,3089.0,164.0,7106.0,430.0,0.0,9334.0,1362.0,1676.0,44.729166666666664,62.0,,127.8734130859375,127.58934901325416
2020-01-29,ES,23.92,54.34802,23.76,5.24761,9351.0,0.0,3089.0,164.0,7106.0,430.0,0.0,9334.0,1362.0,1676.0,,,,390.30474853515625,127.58934901325416
2020-01-29,UK,23.92,54.34802,23.76,5.24761,9351.0,0.0,3089.0,164.0,7106.0,430.0,0.0,9334.0,1362.0,1676.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-29,EU,23.92,54.34802,23.76,5.24761,9351.0,0.0,3089.0,164.0,7106.0,430.0,0.0,9334.0,1362.0,1676.0,,,,95.31673431396484,127.58934901325416
2020-01-29,OECD,23.92,54.34802,23.76,5.24761,9351.0,0.0,3089.0,164.0,7106.0,430.0,0.0,9334.0,1362.0,1676.0,,,99.96935,,127.58934901325416
2020-01-30,DE,23.67,52.80848,23.93,5.20475,7790.0,0.0,3825.0,165.0,7108.0,469.0,0.0,9728.0,517.0,1701.0,31.611666666666665,44.12,100.7356,199.2217559814453,127.58934901325416
2020-01-30,FR,23.67,52.80848,23.93,5.20475,7790.0,0.0,3825.0,165.0,7108.0,469.0,0.0,9728.0,517.0,1701.0,35.375,45.29,100.8763,131.50759887695312,127.58934901325416
2020-01-30,IT,23.67,52.80848,23.93,5.20475,7790.0,0.0,3825.0,165.0,7108.0,469.0,0.0,9728.0,517.0,1701.0,44.41166666666667,55.58,,127.8734130859375,127.58934901325416
2020-01-30,ES,23.67,52.80848,23.93,5.20475,7790.0,0.0,3825.0,165.0,7108.0,469.0,0.0,9728.0,517.0,1701.0,,,,390.30474853515625,127.58934901325416
2020-01-30,UK,23.67,52.80848,23.93,5.20475,7790.0,0.0,3825.0,165.0,7108.0,469.0,0.0,9728.0,517.0,1701.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-30,EU,23.67,52.80848,23.93,5.20475,7790.0,0.0,3825.0,165.0,7108.0,469.0,0.0,9728.0,517.0,1701.0,,,,95.31673431396484,127.58934901325416
2020-01-30,OECD,23.67,52.80848,23.93,5.20475,7790.0,0.0,3825.0,165.0,7108.0,469.0,0.0,9728.0,517.0,1701.0,,,99.96935,,127.58934901325416
2020-01-31,DE,23.81,52.47677,23.7,5.14076,7657.0,0.0,3492.0,170.0,7105.0,435.0,0.0,10708.0,359.0,1684.0,22.487916666666667,39.59,100.7356,199.2217559814453,127.58934901325416
2020-01-31,FR,23.81,52.47677,23.7,5.14076,7657.0,0.0,3492.0,170.0,7105.0,435.0,0.0,10708.0,359.0,1684.0,28.830416666666668,40.56,100.8763,131.50759887695312,127.58934901325416
2020-01-31,IT,23.81,52.47677,23.7,5.14076,7657.0,0.0,3492.0,170.0,7105.0,435.0,0.0,10708.0,359.0,1684.0,44.11833333333333,60.63,,127.8734130859375,127.58934901325416
2020-01-31,ES,23.81,52.47677,23.7,5.14076,7657.0,0.0,3492.0,170.0,7105.0,435.0,0.0,10708.0,359.0,1684.0,,,,390.30474853515625,127.58934901325416
2020-01-31,UK,23.81,52.47677,23.7,5.14076,7657.0,0.0,3492.0,170.0,7105.0,435.0,0.0,10708.0,359.0,1684.0,,,100.777,254.26959228515625,127.58934901325416
2020-01-31,EU,23.81,52.47677,23.7,5.14076,7657.0,0.0,3492.0,170.0,7105.0,435.0,0.0,10708.0,359.0,1684.0,,,,95.31673431396484,127.58934901325416
2020-01-31,OECD,23.81,52.47677,23.7,5.14076,7657.0,0.0,3492.0,170.0,7105.0,435.0,0.0,10708.0,359.0,1684.0,,,99.96935,,127.58934901325416
2020-02-01,DE,,,,,5060.0,0.0,3582.0,121.0,7101.0,421.0,0.0,11480.0,131.0,1788.0,6.625,16.97,100.3442,204.8352813720703,128.17717093465464
2020-02-01,FR,,,,,5060.0,0.0,3582.0,121.0,7101.0,421.0,0.0,11480.0,131.0,1788.0,17.754166666666666,31.12,100.5277,304.094970703125,128.17717093465464
2020-02-01,IT,,,,,5060.0,0.0,3582.0,121.0,7101.0,421.0,0.0,11480.0,131.0,1788.0,39.283750000000005,50.0,,106.60549926757812,128.17717093465464
2020-02-01,ES,,,,,5060.0,0.0,3582.0,121.0,7101.0,421.0,0.0,11480.0,131.0,1788.0,,,,238.03451538085935,128.17717093465464
2020-02-01,UK,,,,,5060.0,0.0,3582.0,121.0,7101.0,421.0,0.0,11480.0,131.0,1788.0,,,100.2638,238.5234222412109,128.17717093465464
2020-02-01,EU,,,,,5060.0,0.0,3582.0,121.0,7101.0,421.0,0.0,11480.0,131.0,1788.0,,,,94.25572967529295,128.17717093465464
2020-02-01,OECD,,,,,5060.0,0.0,3582.0,121.0,7101.0,421.0,0.0,11480.0,131.0,1788.0,,,99.59084,,128.17717093465464
2020-02-02,DE,,,,,6200.0,0.0,5293.0,115.0,7096.0,427.0,0.0,8298.0,930.0,1789.0,17.858333333333334,40.73,100.3442,204.8352813720703,128.17717093465464
2020-02-02,FR,,,,,6200.0,0.0,5293.0,115.0,7096.0,427.0,0.0,8298.0,930.0,1789.0,20.138749999999998,36.93,100.5277,304.094970703125,128.17717093465464
2020-02-02,IT,,,,,6200.0,0.0,5293.0,115.0,7096.0,427.0,0.0,8298.0,930.0,1789.0,37.697916666666664,58.98,,106.60549926757812,128.17717093465464
2020-02-02,ES,,,,,6200.0,0.0,5293.0,115.0,7096.0,427.0,0.0,8298.0,930.0,1789.0,,,,238.03451538085935,128.17717093465464
2020-02-02,UK,,,,,6200.0,0.0,5293.0,115.0,7096.0,427.0,0.0,8298.0,930.0,1789.0,,,100.2638,238.5234222412109,128.17717093465464
2020-02-02,EU,,,,,6200.0,0.0,5293.0,115.0,7096.0,427.0,0.0,8298.0,930.0,1789.0,,,,94.25572967529295,128.17717093465464
2020-02-02,OECD,,,,,6200.0,0.0,5293.0,115.0,7096.0,427.0,0.0,8298.0,930.0,1789.0,,,99.59084,,128.17717093465464
2020-02-03,DE,23.15,49.23592,23.57,5.15417,8471.0,0.0,5913.0,162.0,7097.0,443.0,0.0,6314.0,788.0,1745.0,27.860833333333332,39.97,100.3442,204.8352813720703,128.17717093465464
2020-02-03,FR,23.15,49.23592,23.57,5.15417,8471.0,0.0,5913.0,162.0,7097.0,443.0,0.0,6314.0,788.0,1745.0,26.63291666666667,39.97,100.5277,304.094970703125,128.17717093465464
2020-02-03,IT,23.15,49.23592,23.57,5.15417,8471.0,0.0,5913.0,162.0,7097.0,443.0,0.0,6314.0,788.0,1745.0,37.660833333333336,52.5,,106.60549926757812,128.17717093465464
2020-02-03,ES,23.15,49.23592,23.57,5.15417,8471.0,0.0,5913.0,162.0,7097.0,443.0,0.0,6314.0,788.0,1745.0,,,,238.03451538085935,128.17717093465464
2020-02-03,UK,23.15,49.23592,23.57,5.15417,8471.0,0.0,5913.0,162.0,7097.0,443.0,0.0,6314.0,788.0,1745.0,,,100.2638,238.5234222412109,128.17717093465464
2020-02-03,EU,23.15,49.23592,23.57,5.15417,8471.0,0.0,5913.0,162.0,7097.0,443.0,0.0,6314.0,788.0,1745.0,,,,94.25572967529295,128.17717093465464
2020-02-03,OECD,23.15,49.23592,23.57,5.15417,8471.0,0.0,5913.0,162.0,7097.0,443.0,0.0,6314.0,788.0,1745.0,,,99.59084,,128.17717093465464
2020-02-04,DE,23.3,48.8901,23.75,5.20069,7132.0,0.0,5747.0,161.0,7102.0,473.0,0.0,10188.0,1377.0,1659.0,28.069166666666664,41.3,100.3442,204.8352813720703,128.17717093465464
2020-02-04,FR,23.3,48.8901,23.75,5.20069,7132.0,0.0,5747.0,161.0,7102.0,473.0,0.0,10188.0,1377.0,1659.0,28.165833333333335,41.51,100.5277,304.094970703125,128.17717093465464
2020-02-04,IT,23.3,48.8901,23.75,5.20069,7132.0,0.0,5747.0,161.0,7102.0,473.0,0.0,10188.0,1377.0,1659.0,40.224583333333335,49.52,,106.60549926757812,128.17717093465464
2020-02-04,ES,23.3,48.8901,23.75,5.20069,7132.0,0.0,5747.0,161.0,7102.0,473.0,0.0,10188.0,1377.0,1659.0,,,,238.03451538085935,128.17717093465464
2020-02-04,UK,23.3,48.8901,23.75,5.20069,7132.0,0.0,5747.0,161.0,7102.0,473.0,0.0,10188.0,1377.0,1659.0,,,100.2638,238.5234222412109,128.17717093465464
2020-02-04,EU,23.3,48.8901,23.75,5.20069,7132.0,0.0,5747.0,161.0,7102.0,473.0,0.0,10188.0,1377.0,1659.0,,,,94.25572967529295,128.17717093465464
2020-02-04,OECD,23.3,48.8901,23.75,5.20069,7132.0,0.0,5747.0,161.0,7102.0,473.0,0.0,10188.0,1377.0,1659.0,,,99.59084,,128.17717093465464
2020-02-05,DE,23.71,50.24998,24.12,5.23816,8067.0,0.0,5709.0,142.0,7101.0,479.0,0.0,9616.0,708.0,1668.0,36.24375,49.16,100.3442,204.8352813720703,128.17717093465464
2020-02-05,FR,23.71,50.24998,24.12,5.23816,8067.0,0.0,5709.0,142.0,7101.0,479.0,0.0,9616.0,708.0,1668.0,36.68875,49.16,100.5277,304.094970703125,128.17717093465464
2020-02-05,IT,23.71,50.24998,24.12,5.23816,8067.0,0.0,5709.0,142.0,7101.0,479.0,0.0,9616.0,708.0,1668.0,39.32625,51.47,,106.60549926757812,128.17717093465464
2020-02-05,ES,23.71,50.24998,24.12,5.23816,8067.0,0.0,5709.0,142.0,7101.0,479.0,0.0,9616.0,708.0,1668.0,,,,238.03451538085935,128.17717093465464
2020-02-05,UK,23.71,50.24998,24.12,5.23816,8067.0,0.0,5709.0,142.0,7101.0,479.0,0.0,9616.0,708.0,1668.0,,,100.2638,238.5234222412109,128.17717093465464
2020-02-05,EU,23.71,50.24998,24.12,5.23816,8067.0,0.0,5709.0,142.0,7101.0,479.0,0.0,9616.0,708.0,1668.0,,,,94.25572967529295,128.17717093465464
2020-02-05,OECD,23.71,50.24998,24.12,5.23816,8067.0,0.0,5709.0,142.0,7101.0,479.0,0.0,9616.0,708.0,1668.0,,,99.59084,,128.17717093465464
2020-02-06,DE,23.5,50.05011,24.01,5.22096,8934.0,0.0,5556.0,171.0,7104.0,486.0,0.0,7853.0,686.0,1683.0,37.20333333333333,47.21,100.3442,204.8352813720703,128.17717093465464
2020-02-06,FR,23.5,50.05011,24.01,5.22096,8934.0,0.0,5556.0,171.0,7104.0,486.0,0.0,7853.0,686.0,1683.0,37.21958333333333,47.21,100.5277,304.094970703125,128.17717093465464
2020-02-06,IT,23.5,50.05011,24.01,5.22096,8934.0,0.0,5556.0,171.0,7104.0,486.0,0.0,7853.0,686.0,1683.0,41.19875,57.5,,106.60549926757812,128.17717093465464
2020-02-06,ES,23.5,50.05011,24.01,5.22096,8934.0,0.0,5556.0,171.0,7104.0,486.0,0.0,7853.0,686.0,1683.0,,,,238.03451538085935,128.17717093465464
2020-02-06,UK,23.5,50.05011,24.01,5.22096,8934.0,0.0,5556.0,171.0,7104.0,486.0,0.0,7853.0,686.0,1683.0,,,100.2638,238.5234222412109,128.17717093465464
2020-02-06,EU,23.5,50.05011,24.01,5.22096,8934.0,0.0,5556.0,171.0,7104.0,486.0,0.0,7853.0,686.0,1683.0,,,,94.25572967529295,128.17717093465464
2020-02-06,OECD,23.5,50.05011,24.01,5.22096,8934.0,0.0,5556.0,171.0,7104.0,486.0,0.0,7853.0,686.0,1683.0,,,99.59084,,128.17717093465464
2020-02-07,DE,23.26,49.77611,23.96,5.25222,9632.0,0.0,4198.0,174.0,7106.0,448.0,0.0,5167.0,1986.0,1584.0,36.34875,56.96,100.3442,204.8352813720703,128.17717093465464
2020-02-07,FR,23.26,49.77611,23.96,5.25222,9632.0,0.0,4198.0,174.0,7106.0,448.0,0.0,5167.0,1986.0,1584.0,34.532916666666665,54.58,100.5277,304.094970703125,128.17717093465464
2020-02-07,IT,23.26,49.77611,23.96,5.25222,9632.0,0.0,4198.0,174.0,7106.0,448.0,0.0,5167.0,1986.0,1584.0,47.05916666666667,63.28,,106.60549926757812,128.17717093465464
2020-02-07,ES,23.26,49.77611,23.96,5.25222,9632.0,0.0,4198.0,174.0,7106.0,448.0,0.0,5167.0,1986.0,1584.0,,,,238.03451538085935,128.17717093465464
2020-02-07,UK,23.26,49.77611,23.96,5.25222,9632.0,0.0,4198.0,174.0,7106.0,448.0,0.0,5167.0,1986.0,1584.0,,,100.2638,238.5234222412109,128.17717093465464
2020-02-07,EU,23.26,49.77611,23.96,5.25222,9632.0,0.0,4198.0,174.0,7106.0,448.0,0.0,5167.0,1986.0,1584.0,,,,94.25572967529295,128.17717093465464
2020-02-07,OECD,23.26,49.77611,23.96,5.25222,9632.0,0.0,4198.0,174.0,7106.0,448.0,0.0,5167.0,1986.0,1584.0,,,99.59084,,128.17717093465464
2020-02-08,DE,,,,,7606.0,0.0,2726.0,146.0,7105.0,440.0,0.0,4774.0,165.0,1548.0,27.96083333333333,41.3,100.3442,204.8352813720703,128.17717093465464
2020-02-08,FR,,,,,7606.0,0.0,2726.0,146.0,7105.0,440.0,0.0,4774.0,165.0,1548.0,27.894166666666667,41.3,100.5277,304.094970703125,128.17717093465464
2020-02-08,IT,,,,,7606.0,0.0,2726.0,146.0,7105.0,440.0,0.0,4774.0,165.0,1548.0,41.45458333333333,62.0,,106.60549926757812,128.17717093465464
2020-02-08,ES,,,,,7606.0,0.0,2726.0,146.0,7105.0,440.0,0.0,4774.0,165.0,1548.0,,,,238.03451538085935,128.17717093465464
2020-02-08,UK,,,,,7606.0,0.0,2726.0,146.0,7105.0,440.0,0.0,4774.0,165.0,1548.0,,,100.2638,238.5234222412109,128.17717093465464
2020-02-08,EU,,,,,7606.0,0.0,2726.0,146.0,7105.0,440.0,0.0,4774.0,165.0,1548.0,,,,94.25572967529295,128.17717093465464
2020-02-08,OECD,,,,,7606.0,0.0,2726.0,146.0,7105.0,440.0,0.0,4774.0,165.0,1548.0,,,99.59084,,128.17717093465464
2020-02-09,DE,,,,,5553.0,0.0,4654.0,117.0,7106.0,422.0,0.0,9539.0,40.0,1540.0,0.39833333333333343,14.93,100.3442,204.8352813720703,128.17717093465464
2020-02-09,FR,,,,,5553.0,0.0,4654.0,117.0,7106.0,422.0,0.0,9539.0,40.0,1540.0,14.264583333333334,28.63,100.5277,304.094970703125,128.17717093465464
2020-02-09,IT,,,,,5553.0,0.0,4654.0,117.0,7106.0,422.0,0.0,9539.0,40.0,1540.0,35.4675,59.85,,106.60549926757812,128.17717093465464
2020-02-09,ES,,,,,5553.0,0.0,4654.0,117.0,7106.0,422.0,0.0,9539.0,40.0,1540.0,,,,238.03451538085935,128.17717093465464
2020-02-09,UK,,,,,5553.0,0.0,4654.0,117.0,7106.0,422.0,0.0,9539.0,40.0,1540.0,,,100.2638,238.5234222412109,128.17717093465464
2020-02-09,EU,,,,,5553.0,0.0,4654.0,117.0,7106.0,422.0,0.0,9539.0,40.0,1540.0,,,,94.25572967529295,128.17717093465464
2020-02-09,OECD,,,,,5553.0,0.0,4654.0,117.0,7106.0,422.0,0.0,9539.0,40.0,1540.0,,,99.59084,,128.17717093465464
2020-02-10,DE,23.11,48.82676,23.74,5.27727,6204.0,0.0,6242.0,168.0,7103.0,429.0,0.0,9830.0,1144.0,1583.0,8.545416666666666,25.69,100.3442,204.8352813720703,128.17717093465464
2020-02-10,FR,23.11,48.82676,23.74,5.27727,6204.0,0.0,6242.0,168.0,7103.0,429.0,0.0,9830.0,1144.0,1583.0,19.963333333333335,34.02,100.5277,304.094970703125,128.17717093465464
2020-02-10,IT,23.11,48.82676,23.74,5.27727,6204.0,0.0,6242.0,168.0,7103.0,429.0,0.0,9830.0,1144.0,1583.0,38.85375,50.41,,106.60549926757812,128.17717093465464
2020-02-10,ES,23.11,48.82676,23.74,5.27727,6204.0,0.0,6242.0,168.0,7103.0,429.0,0.0,9830.0,1144.0,1583.0,,,,238.03451538085935,128.17717093465464
2020-02-10,UK,23.11,48.82676,23.74,5.27727,6204.0,0.0,6242.0,168.0,7103.0,429.0,0.0,9830.0,1144.0,1583.0,,,100.2638,238.5234222412109,128.17717093465464
2020-02-10,EU,23.11,48.82676,23.74,5.27727,6204.0,0.0,6242.0,168.0,7103.0,429.0,0.0,9830.0,1144.0,1583.0,,,,94.25572967529295,128.17717093465464
2020-02-10,OECD,23.11,48.82676,23.74,5.27727,6204.0,0.0,6242.0,168.0,7103.0,429.0,0.0,9830.0,1144.0,1583.0,,,99.59084,,128.17717093465464
